identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
113,163.00275158526816,158.93812464081535,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.284,29.0,29.0,1384158.5306741826,1354428.839102948,28.019736400000003,37.7310798,0.013,0.012,43.48864666666671,58.99593241379315,15448.291960877234,14985.726741181415,56.91346153846149,57.99090909090909,160.49618270744872,160.3792908845221,1365497.6613547497,1366204.0874558806,1280.0,1280.0,30.0,29.0,1.427386,1.164125,0.0011057046168718,0.0008018079096048,0.2782376,0.2767119999999999,0.0,0.0,0.0,0.0,0.273456,0.2904972,0.2787412,0.277634,59771.258694,102838.199904,5000.0,5000,250,42.2
114,34.99051470393697,4.996966772698571,0.0,0.0,640.0,960.0,360.0,540.0,0.0,6.063,21.0,17.0,186394.9766862968,42279.51514094416,60.695884,109.948525,0.024,0.057,220.1429999999996,566.1237222222222,21174.542732091137,21262.49492407259,198.36734693877543,416.7999999999999,38.00223792857369,33.030728794039334,233046.101847778,207266.65705536,960.0,640.0,24.0,20.0,72.878355,47.529552,247.2782749999999,155.19553333333334,1.139389,0.804321,0.10546875,0.0,0.07421875,0.0,1.163223,0.7977289999999999,1.176483,0.805313,59258.194443,101169.78192,500.0,2000,750,100.0
115,159.8777259826603,166.33060108753426,0.0,0.0,1280.0,1280.0,720.0,720.0,0.196,0.0,29.0,28.1,1347034.0713449563,1419535.0637466237,40.5429571,28.791415500000003,0.0199,0.0177,91.11047896551725,70.25921000000004,10683.47642752466,23392.66879639633,148.5142857142858,150.59714285714287,162.90010021239115,164.28982742806534,1385065.166672717,1402491.8728471473,1280.0,1280.0,30.0,30.0,2.91833,5.5475578,0.0011443850931671,0.0007306358381502,0.7801311,0.7713378,0.0,0.0,0.0,0.0,0.7720961999999999,0.7715869,0.783551,0.7754733,59807.6886015,102965.850864,20000.0,25000,750,10.1
116,39.00067979110253,4.798686690020271,0.0,0.0,640.0,480.0,360.0,270.0,0.0,1.4660000000000006,21.1,9.5,210759.6847836735,29332.61709829149,46.0897938,31.3507025,0.0227,0.0366,138.99979395161287,133.49221847826118,13248.923964418198,13479.788988968312,231.70000000000007,283.4607902735557,13.1015589239536,31.48974041804531,69937.71275432738,187880.7534446189,480.0,640.0,7.2,14.0,16.4631299,64.3977591,143.76769708939716,100.16901568627448,1.0160525,0.8736131,0.0,0.0,0.0,0.0,0.8769984999999999,0.9099743,0.8517684,0.8451464,60001.49548890001,102967.509504,500.0,50000,750,80.2
117,151.36076057605476,155.5126825070329,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.244,29.0,29.0,1267852.1509581374,1317278.7603306875,32.4812912,30.6609548,0.0118,0.011,52.97291999999999,61.1634941935484,9566.426383694878,2452.3556973368013,37.99090909090911,57.4500000000006,155.98417288802756,154.38078420125663,1302724.0472476075,1297985.275465645,1280.0,1280.0,29.2,30.0,2.6743292,1.3940320000000002,0.0017340122731432,0.0008649443069307,0.574161,0.576282,0.0,0.0,0.0,0.0,0.572147,0.5862575999999999,0.583197,0.5870785999999999,59999.8280238,102328.732416,5000.0,25000,550,34.1
118,146.7568485195082,153.28771631037617,1.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.207,26.2,29.0,1223430.4051280282,1306656.0500432514,61.25675040000001,62.2045856,0.0296,0.026,135.69545999999997,112.71919440860226,15122.48982376044,19683.557714203893,273.16,146.72000000000006,150.4098551752749,149.12816896583473,1268114.1097842725,1248472.693046971,1280.0,1280.0,30.0,30.0,37.670766,50.1728418,14.29808517251725,33.20619878435519,0.2990139999999999,0.2907046,0.0,0.0,0.0,0.0,0.2975246,0.2831753999999999,0.3194821999999999,0.2959165999999999,59735.1978594,103083.555744,5000.0,2000,250,47.2
119,34.89218121548946,11.495659931900988,0.0,0.0,960.0,640.0,540.0,360.0,0.34,3.524799999999999,16.1,5.300000000000001,218930.19201674627,68052.66782430452,65.8995613,63.0376128,0.0243999999999999,0.0744,215.4131882857143,285.4951821052631,11889.185212200822,19908.54238051529,255.422162162162,502.55102040816274,17.196969495207032,35.516741165841765,100301.68119963868,226881.05893405736,640.0,960.0,3.3000000000000003,16.700000000000003,51.3072509,61.141395,584.7037055555547,197.61943611111116,0.4856889,0.332953,0.0648437499999999,0.0,0.13671875,0.0,0.5084291,0.3436187,0.3906434,0.4541780999999999,59422.2352857,102938.505168,500.0,25000,250,82.2
120,160.90826971895862,162.20060553068436,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1363140.8469479631,1385277.8379030058,24.4993684,29.0288041,0.0119,0.012,39.95240666666668,44.542103333333365,18956.99382173664,10772.164005624743,51.54105263157909,64.65276595744685,162.46423130739353,168.01386009036966,1387274.586378557,1418822.4390104974,1280.0,1280.0,30.0,30.0,1.5929772,1.0510129,0.001168851448531,0.0007584108199494,0.7740054,0.7745471,0.0,0.0,0.0,0.0,0.7722439,0.7751513,0.7838322,0.7867831,60043.9425768,103189.73256,5000.0,50000,750,30.2
121,79.18172005251006,62.08067414950894,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.236,29.0,23.1,601960.9635139494,448366.2811726283,54.1305048,72.79152429999999,0.023,0.0287,131.22219000000004,180.7012178120617,12571.205190778628,20448.996545325062,190.38,185.61151960784315,64.59157906049046,77.1865784406102,474032.03422845725,583611.1226897311,1280.0,960.0,20.5,29.0,88.4823688,60.604461500000006,164.4121709302327,33.235896077127656,0.8773211,0.8054686999999999,0.0,0.0,0.0,0.0,0.7938248,0.8101489,0.8050740000000001,0.838078,60069.1152978,102950.943888,1000.0,12000,750,65.0
122,36.98337548128445,5.592171550934172,0.0,0.0,480.0,640.0,270.0,360.0,0.0,2.16,29.0,6.4,161887.886052975,34767.96052592775,42.8720878,55.26437,0.0168,0.1276,89.81777333333318,231.0674533333333,8001.842135257394,20172.348633244612,155.0799999999999,620.6470588235297,18.19450854065096,37.23861763608331,95948.03478806037,168331.4493993104,640.0,480.0,2.8000000000000007,30.0,61.51117440000001,22.0740822,223.94081176470567,61.428673333333386,0.4923247999999999,0.4576201999999999,0.0,0.0,0.036328125,0.0,0.4320312,0.4587832,0.4847227999999999,0.4781581999999999,61069.2236532,104672.227872,500.0,12000,400,88.0
123,61.638848754937534,25.71468948552034,0.0,0.0,960.0,640.0,540.0,360.0,0.0,0.76,15.5,24.200000000000003,487751.7576634863,176767.39502114762,47.11898060000001,30.346550800000006,0.0311,0.0438,125.44127666666654,149.23000000000027,1471.8431314466982,14779.717785976522,86.39999999999995,364.3285953177256,30.399596895670296,62.662744043957005,181162.02188913667,492429.61517356505,640.0,960.0,11.8,17.8,137.78642259999998,59.8895897,90.07139490662169,39.148114154411736,0.2805751,0.3055374,0.0,0.0,0.0,0.0,0.283478,0.2952863,0.2774366,0.3094905,59979.625461,103539.723552,1000.0,50000,250,52.2
124,162.16422606164846,163.859024190201,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,30.0,1358229.3978093313,1379680.5536400164,27.742571,31.010382000000003,0.013,0.012,42.19131999999997,40.16843333333336,22521.56462227641,14278.7731365569,39.77228786251341,38.4304514363885,160.95401448162627,167.04691418210692,1378750.3756007354,1414007.5946287084,1280.0,1280.0,30.0,30.0,2.3260126,1.4243168,0.0011503285321243,0.0007475011853954,0.2754241999999999,0.2728573999999999,0.0,0.0,0.0,0.0,0.2755675999999999,0.2727295,0.2747038,0.2726105999999999,61140.175614,104499.653184,20000.0,5000,250,17.1
125,163.16038243694803,164.1732189657324,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1381463.2333192646,1374226.957016683,27.568605,32.682059800000005,0.013,0.013,45.13962666666672,46.13921999999988,19461.49541388672,7504.983883700483,56.36999999999995,57.86938775510209,163.09134503602277,165.60157397260303,1366894.3851935633,1390609.7461833672,1280.0,1280.0,30.0,30.0,2.0310364,1.049004,0.0010282175451656,0.0007723321655143,0.4245636,0.4252963999999999,0.0,0.0,0.0,0.0,0.4232114,0.4318394,0.4286711999999999,0.4418303999999999,59547.3508224,102860.49312,5000.0,5000,400,43.2
126,155.76512730099105,163.62465023885807,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1326707.796492454,1374622.2300165133,34.234502,28.5371348,0.0123,0.013,66.92468000000001,40.95482655913975,13883.93176543264,17783.81890802982,54.9913725490196,67.47354838709663,163.61233372239815,159.61230374807263,1363828.5441844172,1352440.8838442732,1280.0,1280.0,30.0,29.0,1.2577216,1.7544118999999998,0.0013493833927096,0.0007271095960895,0.4234540999999999,0.4280238999999999,0.0,0.0,0.0,0.0,0.4263948999999999,0.4358641,0.4302337,0.4401686999999999,60127.2681597,103859.317968,5000.0,5000,400,43.1
127,153.89621202534022,157.3589491864514,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.194,29.2,29.0,1313606.8695860794,1332530.4860710592,27.065280800000004,31.810963800000003,0.011,0.012,47.049386666666685,54.79067483870967,1899.499943429228,23036.84655179192,54.47999999999998,64.96000000000001,162.6960501167724,153.40076735312692,1387009.0325718033,1310475.1064665893,1280.0,1280.0,30.0,29.0,2.2099026,0.5499993999999999,0.0011145556690501,0.0008667424242424,0.2777498,0.2780642,0.0,0.0,0.0,0.0,0.2772612,0.273157,0.2857908,0.2740604,59463.964161,102553.264992,5000.0,25000,250,32.0
128,124.03635065230525,123.59395760203004,0.0,6.0,1280.0,1280.0,720.0,720.0,0.233,1.982,20.1,17.900000000000002,999363.0192510264,968508.0407169363,75.484144,87.81489900000001,0.0309,0.0328,162.98070999999985,246.04205161290335,18877.57994886001,18264.98382259659,174.86461538461535,229.185,109.99431529396068,112.365790689751,895728.4043375559,909874.3333052824,1280.0,1280.0,29.0,29.1,51.137145100000005,65.1430363,26.760574779411797,42.69087987012989,0.7832733000000001,0.7805251,0.0,0.0,0.00390625,0.0,0.7836898,0.7823878999999999,0.7831724999999999,0.7814011,60001.1157438,103311.753648,20000.0,2000,750,25.2
129,81.21654671904456,36.72185241589598,1.0,0.0,960.0,1280.0,540.0,720.0,0.217,1.1849000000000014,29.0,14.0,601898.1697334527,296132.25920733274,65.0447966,62.64072900000001,0.0229,0.0452,143.95339806451614,176.6795566666666,20035.396659860016,5628.85066041636,202.87179487179495,308.72000000000014,59.1026768621448,80.31004820511448,481314.2420286729,619578.7492184355,1280.0,960.0,13.4,30.0,83.99177820000001,44.8691201,102.4633361538462,34.05992631944445,0.3479793,0.3161194,0.0,0.0,0.003515625,0.0,0.3012208999999999,0.3344828999999999,0.4478137000000001,0.3116061,59573.0562714,103210.81752,1000.0,50000,250,52.0
130,72.72603879188024,34.901158900855265,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.9686999999999998,27.0,10.3,535422.818951477,256975.8708636824,51.8349693,60.2288718,0.022,0.0455,139.40201437908496,223.35706428571424,20554.43689938057,17906.714926118213,307.70000000000005,368.7333333333338,46.062207306149496,76.56115835958796,359943.2961653355,554200.8726598676,960.0,1280.0,11.0,30.0,98.98283229999998,147.4634893,214.9205880391028,89.98674979630951,0.1842744999999999,0.1509472,0.0,0.0,0.0,0.0,0.1494491,0.1497328999999999,0.2706081999999999,0.1600859999999999,58250.69545679999,102691.57536,1000.0,50000,100,51.0
131,17.391400585237903,15.894746324193768,0.0,0.0,320.0,960.0,180.0,540.0,2.308,2.842,10.0,6.9,32407.77287384906,120295.48089201792,109.13080440000002,50.1944285,0.0711,0.0722,940.9209224999998,141.05645625000002,23751.64378441145,22498.82841819876,487.5138734739176,531.3506122448983,23.90207777509012,16.495186307909304,170087.3894806389,36823.4716902459,960.0,320.0,3.7,8.9,28.96752840000001,384.4935246,196.65510389610435,2125.9377500000005,0.4218021,0.304683,0.0585937500000002,0.0,0.053515625,0.0234375,0.6208587,0.5581187999999999,0.4988497,0.3224292000000002,58752.1815615,103268.27544,500.0,50000,250,77.1
132,158.33508239714422,160.89931233355432,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1340295.8864113418,1361022.552891804,24.3821523,25.8047127,0.01,0.0096999999999999,36.24087333333331,34.93959000000001,10796.17126325868,11498.8678781648,39.93999999999994,73.49999999999999,160.95581907460516,158.2531973001091,1360850.3782595473,1335850.9498685133,1280.0,1280.0,29.0,30.0,0.8581736999999999,1.5894483,0.0010913060817547,0.0008363036303632,0.1230831,0.12052,0.0,0.0,0.0,0.0,0.1224515,0.1205578999999999,0.1228237,0.1202405999999999,58339.9828305,102818.139168,20000.0,50000,100,1.1
133,52.116064425177946,43.1620425725267,0.0,0.0,640.0,640.0,360.0,360.0,0.0,0.97,29.1,27.2,361451.1579377988,305115.76078955503,32.4615063,36.150363000000006,0.0119,0.017,76.1221600000002,82.87070641025645,12370.81034846189,15659.951681305278,238.40796963946863,429.8469387755106,44.47906716670688,51.40705341936109,287700.6063355169,352567.47288823,640.0,640.0,30.0,30.0,6.1771664,7.9925953,6.204941386554625,3.694700527924437,0.1425992,0.1344087,0.0,0.0,0.0,0.0,0.140013,0.141281,0.1515856999999999,0.1358735999999999,59513.0557959,100811.335824,1000.0,25000,100,56.0
134,161.2566024065403,160.18187433852566,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.671,30.0,29.0,1351604.0146900914,1369948.505374789,24.365858100000004,30.764979600000004,0.0119,0.011,40.82117330367076,35.706189999999935,24979.921805034417,15709.070385056251,39.31999999999995,109.95121951219517,160.34885744563982,166.0489444327223,1369742.136144851,1398855.0781711785,1280.0,1280.0,30.0,29.0,10.1799442,1.5812841999999998,0.0010754789650398,0.0007192991239054,0.2745362,0.2740357,0.0,0.0,0.0,0.0,0.285863,0.2821763999999999,0.2757798,0.2776792,60980.755657500005,103371.96523200002,5000.0,12000,250,37.2
135,32.99818736330664,6.603628356231141,0.0,0.0,320.0,480.0,180.0,270.0,0.0,2.914,29.0,5.300000000000001,120300.28728064217,39526.08888397623,12.482343800000002,54.0131062,0.0109,0.1159,32.97612473118282,286.1905431034486,6726.377610052186,10191.247686431936,162.72794117647055,473.6491666666672,8.598183226755806,32.989219917994795,54247.86954905305,127116.2373292312,480.0,320.0,2.1,31.0,86.1576558,3.1866263,302.44715000000053,1.6093417511520711,0.1772353,0.135654,0.0,0.0,0.28125,0.0,0.4671451,0.1258837,0.8518176,0.1266682,60848.470872,97846.428576,500.0,50000,100,76.2
136,76.98325692356622,54.44161040654236,0.0,0.0,1280.0,1280.0,720.0,720.0,0.208,1.2442000000000004,29.0,16.4,577370.2186681973,411183.2830503457,88.23970779999999,75.9955498,0.023,0.0326,169.805264516129,234.77441999999988,16169.67083746267,3259.680542878641,98.46181818181826,403.3633333333333,65.39299470807575,80.41959137521441,480214.6404514725,603215.6258385296,1280.0,1280.0,18.0,29.0,64.5071802,70.4606886,101.80387579408544,107.0428026066956,0.2304959999999999,0.1653379999999999,0.0,0.0,0.015625,0.0,0.1774838,0.1498197999999999,0.1908535999999999,0.1794589999999999,60328.844805600005,102420.245088,1000.0,5000,100,66.2
137,163.19185187116616,164.09676810208612,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1384657.7815833054,1388960.5785318736,22.2405187,27.3785655,0.012,0.0116999999999999,33.398270000000004,52.86110849462364,17157.693010855262,12680.760866887846,56.93333333333334,59.99999999999992,166.35532469437769,164.62736718917878,1406032.325878296,1400016.314104451,1280.0,1280.0,30.0,29.0,2.7157116,2.6678421,0.001115302957193,0.0007609573065608,0.2714474,0.2720259,0.0,0.0,0.0,0.0,0.2712723,0.2885695,0.2714628999999999,0.2701387,60617.5899525,102845.83512,20000.0,25000,250,7.2
138,32.9783843663888,8.590928815441496,0.0,0.0,320.0,320.0,180.0,180.0,0.0,2.185,27.6,15.3,128193.1306970412,47303.13411782868,20.2496041,56.0592831,0.0178,0.1281,127.84917777777788,413.0611551724139,13328.458302507825,24133.4655909989,263.86571428571415,557.3600000000001,9.298439604152472,32.98902550238254,49239.61706576265,117468.46280524798,320.0,320.0,7.3,29.0,402.7369225000001,28.3751217,1584.212083333333,0.0006259459459479,0.5780016,0.5756517,0.0,0.0,0.0234375,0.0,0.6162692,0.5735226,0.6824205000000001,0.5736813,60496.0420176,102646.8432,500.0,2000,550,99.0
139,161.40247676104073,155.3935268630877,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1364906.9571356245,1300703.9040523905,29.3556792,47.157512200000006,0.012,0.016,43.82037333333329,67.70408000000003,8137.571382902395,17653.224150683465,59.400000000000034,65.72000000000001,155.88933305830443,164.34162551817406,1317472.6713742833,1395130.8434775476,1280.0,1280.0,30.0,30.0,8.4773176,2.2071078,4.918776475393097,0.0007210382513654,0.2730924,0.2713591,0.0,0.0,0.0,0.0,0.2900118,0.2748076,0.2756014,0.2741603999999999,61167.1556412,104960.619072,5000.0,25000,250,32.2
140,83.016802078946,48.01298896335662,2.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.3096000000000003,29.0,9.1,619025.1537154389,353924.9353189362,42.094491000000005,73.23239869999999,0.0229,0.0487,91.93613312499994,164.99941333333345,20591.38068163041,13202.82935939736,377.8815384615384,236.3511705685618,48.18886944888423,83.94068379434702,395946.1567622275,621279.6391227058,1280.0,960.0,12.3,30.0,45.28883150000001,104.7511846,48.99563594858157,36.33076381834819,0.5546098,0.4787794999999999,0.0,0.0,0.0,0.00390625,0.4550952,0.4407778,0.4766727,0.5002287000000001,60296.8961637,103452.642528,1000.0,2000,400,73.0
141,151.88738111653743,162.3476714512451,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1295862.293393395,1362927.460383473,25.980636,33.181335,0.012,0.0118,43.38023333333333,51.6532533333332,23314.21196335869,2379.063678451823,66.42285714285715,58.06000000000004,155.82578585202845,160.81052801392718,1313018.8521773191,1392815.088601308,1280.0,1280.0,29.0,30.0,3.130437,2.4970172,0.0011504428288161,0.0008506852697862,0.2743499999999999,0.2728026,0.0,0.0,0.0,0.0,0.2908536,0.2717928,0.271661,0.2850678,60689.4505056,103147.713408,5000.0,12000,250,37.0
142,67.95230398584978,49.99719873864565,0.0,0.0,960.0,960.0,540.0,540.0,0.0,1.264,29.0,14.0,485631.26419548906,395857.8207331008,36.050238,45.620788,0.023,0.036,124.85296551724142,264.664,15977.352775432317,13152.432123656396,440.0000000000001,340.9090909090909,49.07598386746295,67.99619028455808,383790.3931424405,494628.2867852701,960.0,960.0,21.0,30.0,131.499948,56.152803,72.32726041666663,73.53925531914891,0.8041229999999999,0.819305,0.0,0.0,0.0,0.0,1.037415,0.8639979999999999,0.8168949999999999,0.8433379999999999,60922.667358,103478.62224,1000.0,12000,750,65.2
143,83.63017089020207,45.38627560536664,0.0,0.0,1280.0,1280.0,720.0,720.0,0.185,0.716,29.0,27.2,645930.6577164289,311190.7848835841,74.99644550000001,67.52142260000001,0.0229,0.0229,177.99736666666675,200.44416333333336,13699.22363045493,20829.194134875008,233.6925000000001,225.12967687074837,46.31450850189865,84.34867896769771,311473.5382963925,651572.6586115173,1280.0,1280.0,30.0,30.1,68.1114769,64.2496828,58.36259885057482,68.1527886217949,0.4829592000000001,0.4615078999999999,0.0,0.0,0.0,0.0,0.5494936,0.5487398,0.4899244999999999,0.4839412,61024.3727625,102640.205568,1000.0,5000,400,68.2
144,37.83013569061756,41.81546156364493,0.0,0.0,480.0,480.0,270.0,270.0,0.563,0.628,16.6,28.8,213676.10894182147,272405.78527605906,29.9243126,24.3460014,0.0211999999999999,0.0125999999999999,117.54798571428567,47.2525852534562,7068.394703989976,19304.540730902743,87.69659442724445,311.1890909090912,41.996166063786895,17.597386258673378,275197.4785425457,73111.9883141395,480.0,480.0,30.0,16.0,24.8644832,3.70422,1.6011281385281264,6.361994209975578,0.586398,0.574219,0.0,0.0,0.0,0.0,0.6387083999999997,0.5859434,0.6349455999999999,0.5804258,61331.8770792,103616.008704,1000.0,12000,550,64.1
145,41.98961103025906,51.77058843990768,0.0,0.0,480.0,1280.0,270.0,720.0,0.0,0.2173999999999992,30.0,20.6,266903.97567732295,390072.8131522512,23.1922318,27.0747952,0.013,0.0275999999999999,32.95298999999997,93.87654790919947,5453.993585825472,9497.08993498364,286.9111111111109,294.9054545454544,52.404763008351885,40.82697448648851,427213.7881474958,248502.9029960493,1280.0,480.0,14.8,29.0,95.0642048,9.6020466,106.06844096109842,1.7805141082520048,0.769412,0.5869719999999999,0.0148437499999999,0.0,0.0,0.0,0.6363158,0.5846588,0.6631351999999999,0.5940494000000001,60905.4521292,102285.223872,1000.0,2000,550,74.1
146,155.48294567221126,165.97577859996144,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1310367.6870285592,1419526.011306661,28.8774117,30.3760183,0.0116999999999999,0.0116999999999999,45.2777366666667,44.73438000000005,19543.81980381269,18861.22986764485,38.333333333333336,68.33926128590967,162.20790897155916,161.05145478064085,1377538.7841606082,1362448.3855055212,1280.0,1280.0,30.0,30.0,2.0995057,2.4249601,0.0012265834076713,0.0008711175744761,0.1238664999999999,0.1214397,0.0,0.0,0.0,0.0,0.1341157999999999,0.1199661999999999,0.1284457,0.1255324999999999,60683.2131339,102323.830176,5000.0,25000,100,31.1
147,158.66726326400348,158.9484921390841,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.786,30.0,30.0,1338139.3575145493,1347586.4773989157,25.7289016,36.844295200000005,0.0111999999999999,0.012,51.80942436781606,49.37296774193551,18639.95428278305,21288.52646572771,51.80000000000003,110.0501960784314,152.22367879772912,160.32563143601462,1282358.5540494414,1359120.516802627,1280.0,1280.0,29.8,30.0,4.2612882,2.0166418,0.0010542599592868,0.0008888739618963,0.7750764,0.7731203999999999,0.0,0.0,0.0,0.0,0.7936766,0.7882539999999999,0.7770752,0.771118,61184.91771,103582.687392,5000.0,25000,750,35.0
148,156.819454324364,154.68689245514264,0.0,0.0,1280.0,1280.0,720.0,720.0,0.373,0.298,30.0,29.0,1311264.0630721806,1276141.4064753992,33.3887197,24.2280392,0.0129,0.0119,63.74834000000002,41.30513666666671,18933.33947363084,14665.884282389252,87.78439024390241,56.05319148936174,161.26947628609275,154.4086442410106,1372211.531617507,1323193.3489961326,1280.0,1280.0,30.0,29.0,1.4756736,9.5508484,0.001120879120879,0.0008546249045033,0.7733307,0.7712986,0.0,0.0,0.0,0.0,0.7936659,0.777728,0.7853257,0.8007428,61828.9935354,105179.098368,5000.0,12000,750,40.1
149,156.60412697984987,163.0607604470408,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1312423.2108439005,1385149.752867777,23.49871165,25.0738096,0.0108499999999999,0.01,43.24722042372882,37.21594333333333,10547.4585230956,8680.06180238319,39.22115196078431,40.00000000000017,170.6322009740689,152.91227992871413,1457780.23870058,1268951.132220761,1280.0,1280.0,31.0,30.0,1.3842641999999998,1.7838706,0.0012629582057106,0.0008986944144493,0.4218398499999999,0.4188079999999999,0.0,0.0,0.0,0.0,0.4206702499999999,0.4192032999999999,0.4216042499999999,0.4188158999999999,60551.42365755,102798.557808,20000.0,25000,400,8.0
150,33.013420076663664,11.945613518773436,0.0,1.0,320.0,320.0,180.0,180.0,0.0,1.965,29.0,8.0,121237.28340153686,46524.22004278054,19.745534,75.832141,0.011,0.074,98.69276388888888,381.0316216216216,20317.60217354872,16597.177060988688,321.1538461538462,601.707317073171,15.99198742828833,32.94520527077462,55551.02975433557,112401.66393385574,320.0,320.0,13.0,30.0,192.821137,31.056801,1018.1033020833336,1.9467027027026904,0.4359665,0.128769,0.232421875,0.0,0.193359375,0.0,0.124176,0.137024,0.136017,0.122528,60690.441609,103082.1048,500.0,25000,100,81.0
151,167.31283737820502,155.90336258318823,0.0,0.0,1280.0,1280.0,720.0,720.0,0.204,0.586,30.0,30.0,1417921.8264220173,1320962.975183276,28.6490378,34.6386789,0.009,0.0101,50.94842049925485,105.82513769100174,22482.33044723016,19029.27803162154,38.5511046511628,39.999999999999936,163.81078672871348,161.92746079741454,1392712.752410329,1371430.9236043724,1280.0,1280.0,30.0,30.0,4.22644325,4.5794345000000005,0.2130114695340512,0.0008153121098614,0.5722153,0.5711302,0.001953125,0.0,0.0,0.0,0.57280085,0.5699048999999999,0.5722439,0.5720213000000001,61146.64528245,103393.139136,20000.0,25000,550,9.1
152,40.509117271114334,23.995251641544705,0.0,0.0,640.0,640.0,360.0,360.0,0.234,0.625,29.0,23.0,245224.2043165377,132429.79380968522,59.704262,58.364668,0.016,0.021,158.50995161290325,173.52029629629632,23597.995631198923,17060.143368263605,269.4565217391305,322.18750000000017,30.99707039521508,40.00146871237319,184423.66619066065,245371.61176560845,640.0,640.0,18.0,29.0,57.4134005,61.946365,137.1600457756844,114.28709090909086,0.7164459999999999,0.6178279999999999,0.0,0.0,0.109375,0.0,0.642563,0.59787,0.736633,0.610565,59330.164761,101346.18048,500.0,5000,550,94.1
153,154.56525456511173,157.76172026914418,0.0,0.0,1280.0,1280.0,720.0,720.0,0.585,0.202,29.0,30.0,1307643.6769641263,1344679.5371710036,37.8517235,33.8961143,0.0136999999999999,0.012,87.7956433333333,55.158675625,18030.991394523346,4718.837939272755,57.72444444444447,47.50000000000031,157.6965993642412,157.69834389751375,1343942.8936841914,1334698.5959172195,1280.0,1280.0,30.0,30.0,1.465163,1.5188730999999998,0.0012525064822818,0.0007984374999994,0.573581,0.5709441,0.0,0.0,0.0,0.0,0.5901059999999999,0.5763394,0.5798796,0.5698412,61433.628039,104600.649504,5000.0,12000,550,39.1
