identifier ,IT01V_packetsRecieved_ellen ,IT01V_packetsRecieved_aadya ,IT01V_packetsLost_ellen ,IT01V_packetsLost_aadya ,IT01V_frameWidth_ellen ,IT01V_frameWidth_aadya ,IT01V_frameHeight_ellen ,IT01V_frameHeight_aadya ,IT01V_totalFreezesDuration_ellen ,IT01V_totalFreezesDuration_aadya ,IT01V_framesPerSecond_ellen ,IT01V_framesPerSecond_aadya ,IT01V_bytesReceived_in_bits_s_ellen ,IT01V_bytesReceived_in_bits_s_aadya ,IT01V_totalProcessingDelay_ellen ,IT01V_totalProcessingDelay_aadya ,IT01V_jitter_ellen ,IT01V_jitter_aadya ,IT01V_jitterBufferDelay_emissions_ellen ,IT01V_jitterBufferDelay_emissions_aadya ,IT01A_bytesReceived_in_bits_s_ellen ,IT01A_bytesReceived_in_bits_s_aadya ,IT01A_jitterBufferDelay_emissions_ellen ,IT01A_jitterBufferDelay_emissions_aadya ,OT01V_packetsSent_s_ellen ,OT01V_packetsSent_s_aadya ,OT01V_bytesSent_in_bits_s_ellen ,OT01V_bytesSent_in_bits_s_aadya ,OT01V_frameWidth_ellen ,OT01V_frameWidth_aadya ,OT01V_framesPerSecond_ellen ,OT01V_framesPerSecond_aadya ,OT01V_totalPacketSendDelay_ellen ,OT01V_totalPacketSendDelay_aadya ,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen ,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya ,RIV_roundTripTime_ellen ,RIV_roundTripTime_aadya ,RIV_fractionLost_ellen ,RIV_fractionLost_aadya ,RIA_fractionLost_ellen ,RIA_fractionLost_aadya ,RIA_roundTripTime_ellen ,RIA_roundTripTime_aadya ,ROA_roundTripTime_ellen ,ROA_roundTripTime_aadya ,AP_totalPlayoutDelay_ellen ,AP_totalPlayoutDelay_aadya ,Upload_x ,Download_x ,Latency_x ,Condition_x ,Upload_y ,Download_y ,Latency_y ,Condition_y
       225 ,        171.703615864835    ,        162.1789079378932   ,     0.0                ,                    0.0 ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,               0.28              ,         30.0               ,         29.2               ,                1466464.1278433169  ,               1379607.746489195    ,              34.2472536         ,              33.516678000000006 ,0.0169             ,0.0138             ,                     53.586396666666666 ,                     50.31980000000002  ,                16529.4196868307    ,                 15563.747779450938 ,                     37.80516946468165  ,                     56.18448979591834  ,      169.20209577636388  ,      161.3491658025916   ,           1414829.2323937276   ,            1372048.5965626824  ,                1280.0 ,                1280.0 ,         30.0               ,         30.0               ,              1.1598454          ,              6.9475846          ,                                0.0011238193559468 ,                                0.0008528662771449 ,     0.278659           ,     0.2732273999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.2769226          ,     0.2725557999999999 ,     0.2868622          ,     0.2756198          ,        62675.703657000005 ,        105307.002144      ,  5000.0 ,     50000 ,      250 ,        7.1 ,  5000.0 ,      5000 ,      250 ,       42.1
       226 ,        167.44084085055798  ,         12.199625875858988 ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.0                ,               3.642             ,         30.0               ,          4.2               ,                1418005.4078831405  ,                 79742.59504804658  ,              60.5838762         ,              77.71982           ,0.0178             ,0.1328             ,                    109.77729969945356  ,                    462.4563999999999   ,                19091.130602277368  ,                 12264.19280906494  ,                     48.42838856492675  ,                    773.857254901961    ,       12.688332974600808 ,      160.7084842408672   ,             90947.3486486558   ,            1362401.0905680165  ,                 640.0 ,                1280.0 ,         11.2               ,         29.0               ,            147.8876826          ,              7.7186948          ,                              590.4274817777774    ,                                0.6575633299752742 ,     0.3311765999999999 ,     0.781839           ,    0.1187500000000001 ,                   0.0 ,    0.0390625          ,    0.0                ,     0.355945           ,     0.7757048          ,     0.3391904          ,     0.775589           ,        61910.0585964      ,         97185.027744      ,  5000.0 ,     50000 ,      750 ,       10.0 ,   500.0 ,     25000 ,      250 ,       82.0
       227 ,         21.49469439584505  ,         38.2101417863039   ,     0.0                ,                    0.0 ,                 960.0 ,                 960.0 ,                  540.0 ,                  540.0 ,              3.429              ,               2.298             ,         23.4               ,         12.6               ,                 173992.17567160344 ,                284081.5608607697   ,              66.44731159999999  ,              51.7960814         ,0.0916             ,0.061              ,                    536.5344421052632   ,                    270.6137541176471   ,                11475.86424366562   ,                 28266.452161124267 ,                    242.94821390826468  ,                     59.75999999999997  ,       29.49417811395073  ,       35.009575301375264 ,            219732.5366244699   ,             272835.19637592323 ,                 960.0 ,                 960.0 ,         22.0               ,         21.0               ,             47.5880986          ,            162.0300772          ,                              299.01482790821984   ,                              176.82009204545446   ,     0.7725618          ,     0.7972226          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.7729398          ,     0.9327756          ,     0.772656           ,     0.7958706          ,        58493.9596122      ,         97174.921536      ,  1000.0 ,     50000 ,      750 ,       15.1 , 20000.0 ,     50000 ,      750 ,        5.0
       228 ,        167.25669067010364  ,         42.989447705216456 ,     0.0                ,                    0.0 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,               0.0               ,         29.1               ,         28.0               ,                1419656.1363223102  ,                270928.8183285884   ,              61.73840760000001  ,              69.2061599         ,0.02125            ,0.0159             ,                     98.5658164101706   ,                    208.6366733333334   ,                 4738.677950832227  ,                 27822.41491158851  ,                     48.85729885057472  ,                    482.607843137255    ,       42.56428531704051  ,      159.40717459442925  ,            258755.4067904035   ,            1339177.8967440869  ,                 960.0 ,                1280.0 ,         29.0               ,         30.0               ,            111.11610115         ,             10.6949926          ,                              380.83817739407465   ,                                4.461491907611625  ,     0.3290936          ,     0.5721556999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.3126234          ,     0.5729367          ,     0.3294685          ,     0.5781447          ,        60741.1546245      ,         98652.412368      , 20000.0 ,     50000 ,      550 ,        4.2 ,   500.0 ,      5000 ,      250 ,       92.0
       229 ,         41.32628947156634  ,         43.08012826079423  ,     0.0                ,                    0.0 ,                 640.0 ,                 640.0 ,                  360.0 ,                  360.0 ,              0.305              ,               0.0               ,         29.0               ,         26.3               ,                 231154.36078095165 ,                284076.85284702136  ,              50.12440405000001  ,              54.64672360000001  ,0.0139499999999999 ,0.016              ,                    106.61348999999996  ,                    162.46398049568973  ,                10538.27899882562   ,                 18512.32900869146  ,                    198.354347826087    ,                    178.78571428571425  ,       37.198480787822575 ,       40.99208573875993  ,            248634.72843524124  ,             252247.64329326968 ,                 640.0 ,                 640.0 ,         27.3               ,         30.0               ,             74.13514225         ,             17.1864065          ,                              224.23819642170344   ,                               28.418041152049813  ,     0.4712005999999999 ,     0.609013           ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.49463375         ,     0.7208934          ,     0.5374097500000001 ,     0.6110825          ,        59805.2350539      ,         98470.462032      ,   500.0 ,     50000 ,      550 ,       19.2 ,   500.0 ,     25000 ,      400 ,       83.0
       230 ,         38.01733710026797  ,         81.34180088672124  ,     0.0                ,                    0.0 ,                 640.0 ,                 960.0 ,                  360.0 ,                  540.0 ,              0.0                ,               0.0               ,         30.0               ,         29.0               ,                 207126.9105898168  ,                622570.7009310762   ,              54.476184700000005 ,              54.962713400000005 ,0.01395            ,0.023              ,                    140.16401614754096  ,                    118.87750000000004  ,                 9741.59737552383   ,                 25370.27961360264  ,                    171.9082800982801   ,                    165.48375           ,       76.98668357979612  ,       40.28654640929248  ,            575672.1398802365   ,             254794.08216738552 ,                 960.0 ,                 640.0 ,         30.0               ,         30.0               ,             56.93003285         ,             16.2257499          ,                               55.74621714365761   ,                               34.99344259259259   ,     0.8346014          ,     0.1739352          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.7982334999999999 ,     0.1849883          ,     0.82812525         ,     0.1886706          ,        57174.16976145     ,        105212.629104      ,   500.0 ,      5000 ,      100 ,       15.1 ,  1000.0 ,      5000 ,      750 ,       70.2
       231 ,         76.9002612156537   ,        167.44276773203242  ,     0.0                ,                    0.0 ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              0.837              ,               0.0               ,         17.8               ,         29.0               ,                 611043.7888381119  ,               1425598.952103737    ,              52.8539524         ,              39.8771634         ,0.0338             ,0.011              ,                    192.96573314756827  ,                     58.72706666666664  ,                13272.941830867465  ,                 23565.56264964072  ,                    301.122224560665    ,                     47.60000000000005  ,      169.8483873413424   ,       77.54890275968965  ,           1452997.2399269333   ,             596349.8039663711  ,                1280.0 ,                 960.0 ,         30.0               ,         25.200000000000003 ,              1.3461362          ,            134.8564318          ,                                0.0012597942166818 ,                               66.44583588717357   ,     0.5802458          ,     0.1475186          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.5723695          ,     0.1634492          ,     0.5811432999999999 ,     0.1559232          ,        60429.9663702      ,        107540.341728      ,  1000.0 ,     50000 ,      100 ,       11.1 ,  5000.0 ,     25000 ,      550 ,       34.2
       232 ,        160.96613229937296  ,         26.791667292612537 ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.0                ,               1.822             ,         28.2               ,         17.4               ,                1365692.546414744   ,                155967.43613218176  ,              47.001114400000006 ,              53.2620836         ,0.0196             ,0.0272             ,                     98.19869333333337  ,                    191.4048258064516   ,                 9438.485129099305  ,                 28365.2843002664   ,                     53.11428571428576  ,                    412.412549019608    ,       25.98838353184445  ,      147.48870310595794  ,            140558.99083376385  ,            1230367.6962354286  ,                 640.0 ,                1280.0 ,         17.0               ,         30.0               ,             46.8286442          ,             13.5638182          ,                              201.40150159390163   ,                                2.4577232127581565 ,     0.6083951999999999 ,     0.4204347999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.5815488          ,     0.4212162          ,     0.6233249999999999 ,     0.4202726          ,        59894.50267080001  ,        102890.498976      , 20000.0 ,     50000 ,      400 ,        3.1 ,   500.0 ,     12000 ,      550 ,       89.0
       233 ,         96.48170603172088  ,         32.70067055734484  ,     0.0                ,                    0.0 ,                1280.0 ,                 320.0 ,                  720.0 ,                  180.0 ,              0.0564000000000001 ,               0.601             ,         22.4               ,         29.0               ,                 745312.4360322064  ,                 86959.20030401241  ,              31.2854559         ,             176.7603277         ,0.0301             ,0.0316             ,                    119.61858397849468  ,                    529.1103727272725   ,                 8327.12473079804   ,                 24777.68541024481  ,                     62.9999999999996   ,                    428.1923076923076   ,       32.69706850986475  ,       88.39183720372309  ,            108765.3343460705   ,             697059.0682724025  ,                 320.0 ,                1280.0 ,         29.0               ,         19.5               ,            360.9428461          ,            162.3070074          ,                             1148.6551177270733    ,                               29.945809549310702  ,     0.2900847          ,     0.1222211999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.2843903          ,     0.1216140999999999 ,     0.2864247          ,     0.1217908999999999 ,        61242.6515778      ,        104625.483312      , 20000.0 ,     12000 ,      100 ,        2.0 ,   500.0 ,      2000 ,      250 ,       97.1
       234 ,        120.60896153670582  ,         67.11045239445203  ,     0.0                ,                    0.0 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,               1.092             ,         28.0               ,         17.0               ,                 988279.8804384494  ,                565110.0872390962   ,              62.6516766         ,              82.2253706         ,0.026              ,0.0304             ,                    160.02328000000003  ,                    292.5807333333334   ,                 8402.52797423333   ,                 18669.292287464592 ,                     38.610837438423566 ,                    366.9138461538461   ,       69.57124389703309  ,      118.53299848258374  ,            566157.4610984098   ,             969861.1917450534  ,                 960.0 ,                1280.0 ,         21.4               ,         29.0               ,            194.80268260000005   ,             61.177760000000006  ,                               73.38297625786144   ,                               75.35021931034485   ,     0.4459014          ,     0.1229829999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.4501587999999999 ,     0.1295747999999999 ,     0.481201           ,     0.1318756          ,        59471.618774400005 ,        105949.53072       ,  5000.0 ,     50000 ,      100 ,        6.2 ,  1000.0 ,     50000 ,      400 ,       53.0
       235 ,        154.54746490271785  ,        158.3921453971849   ,     0.0                ,                    0.0 ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.805              ,               0.0               ,         30.0               ,         29.9               ,                1285737.4238237818  ,               1346480.149326785    ,              42.4100229         ,              22.0073543         ,0.0151             ,0.0142             ,                     92.89030252016136  ,                     56.33523483870967  ,                10097.762076538813  ,                 20759.24295893144  ,                     76.10326086956522  ,                     31.412173913043496 ,      156.53852558598646  ,      161.44643758587827  ,           1332256.4710096903   ,            1357806.9761065997  ,                1280.0 ,                1280.0 ,         31.0               ,         30.0               ,              8.244596           ,             15.6495493          ,                                0.1002124467222778 ,                                0.0317500351123656 ,     0.4214509999999999 ,     0.5701767999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.4211912999999999 ,     0.5894656          ,     0.4208984999999999 ,     0.5751297          ,        59666.1992199      ,         97386.748704      ,  5000.0 ,     50000 ,      550 ,        9.1 , 20000.0 ,     50000 ,      400 ,        3.2
       236 ,        161.1928835507766   ,        113.8041906100476   ,     0.0                ,                    0.0 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,               0.0               ,         27.4               ,         29.4               ,                1377860.2376413464  ,                919456.7526530687   ,              24.0394872         ,              23.0684064         ,0.0174             ,0.015              ,                     59.51477290322581  ,                     93.46323428571426  ,                 2893.3776048771324 ,                 21742.60833525115  ,                     76.3989813242784   ,                     59.13636363636356  ,      115.00056605637631  ,      161.85316347609626  ,            928551.7897745968   ,            1375937.327840275   ,                 960.0 ,                1280.0 ,         30.0               ,         30.0               ,            151.9246926          ,             46.2188288          ,                                0.0011118840578658 ,                                3.1666573354577654 ,     0.7756928          ,     0.772778           ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.7747286          ,     0.7733886          ,     0.7753842          ,     0.7735776          ,        56600.431209       ,         97192.04592       ,  5000.0 ,     50000 ,      750 ,       10.1 , 20000.0 ,      5000 ,      750 ,       20.2
       237 ,        164.07953016396124  ,        163.92687530906122  ,     0.0                ,                    0.0 ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,               0.0               ,         29.0               ,         29.0               ,                1410131.4977471638  ,               1385238.1656081814   ,              27.00653           ,              59.998242          ,0.014              ,0.026              ,                     47.74899999999997  ,                    111.68593333333352  ,                 1095.6397764082749 ,                 26698.47853757488  ,                     59.41176470588234  ,                     68.23529411764704  ,      161.08307044061735  ,      165.0757624728108   ,           1380031.6814916292   ,            1392423.0605906574  ,                1280.0 ,                1280.0 ,         30.0               ,         29.0               ,             32.870685           ,              1.339153           ,                               10.678767567567569  ,                                0.0016120218579243 ,     0.270706           ,     0.129959           ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.271393           ,     0.129166           ,     0.270905           ,     0.1298979999999999 ,        57396.289356       ,        103311.08784       , 20000.0 ,      2000 ,      100 ,        4.1 , 20000.0 ,     12000 ,      250 ,       12.1
       238 ,         29.991804745449503 ,         63.13596598118017  ,     0.0                ,                    0.0 ,                 320.0 ,                 960.0 ,                  180.0 ,                  540.0 ,              1.082              ,               0.0               ,         27.7               ,         25.200000000000003 ,                  97129.17608820874 ,                450788.52684126026  ,              37.9629739         ,              57.965612          ,0.0142             ,0.0223             ,                    111.26843030303036  ,                    220.6944945945946   ,                 5444.502054221895  ,                 27638.56786759483  ,                    522.5999999999983   ,                    287.46              ,       65.39491737084884  ,       29.698222368630866 ,            458058.0901048941   ,              98731.45977308268 ,                 960.0 ,                 320.0 ,         30.0               ,         26.5               ,            174.1268856          ,             28.3919826          ,                              362.88026022727297   ,                               29.63782045454543   ,     0.62086            ,     0.4292113999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.01953125         ,     0.7476898999999999 ,     0.4924099          ,     0.6914386          ,     0.4409609          ,        59557.3986987      ,        102300.32952       ,   500.0 ,     50000 ,      400 ,       18.0 ,  1000.0 ,      5000 ,      550 ,       69.0
       239 ,         59.223190205155575 ,         23.50173509532409  ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.485              ,               4.357             ,         17.6               ,         13.8               ,                 449130.3642814933  ,                142382.3493585591   ,              34.78289970000001  ,              77.8180003         ,0.023              ,0.0247             ,                    143.38601493428916  ,                    466.8915698198201   ,                 3771.312359008431  ,                 21871.83696505797  ,                    279.5201612903227   ,                    582.1399999999998   ,       20.305127436610952 ,       56.09723379921999  ,            128458.8996296243   ,             413145.8617543654  ,                 640.0 ,                1280.0 ,         15.2               ,         18.0               ,             56.3364329          ,             19.8949122          ,                              131.0859457382953    ,                               42.63721652003911   ,     0.7068773          ,     0.4918612999999999 ,    0.0                ,                   0.0 ,    0.01875            ,    0.0                ,     0.6719041          ,     0.4277223999999999 ,     0.6100142          ,     0.4524424999999999 ,        49214.6406927      ,        100907.22864       ,  1000.0 ,     50000 ,      400 ,       13.0 ,   500.0 ,      2000 ,      550 ,       99.2
       240 ,        155.80257318704315  ,        164.94503769891963  ,     0.0                ,                    0.0 ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.39               ,               0.0               ,         30.0               ,         29.0               ,                1324656.576162641   ,               1387198.627351378    ,              28.6189923         ,              31.047177200000004 ,0.012              ,0.013              ,                     94.44965171370976  ,                     52.81656666666668  ,                 6108.717232739869  ,                 29076.80708680568  ,                     57.251336898395664 ,                     39.98              ,      163.34973747852996  ,      150.52935896533867  ,           1388062.535698632    ,            1296107.397497053   ,                1280.0 ,                1280.0 ,         30.0               ,         30.0               ,              9.1149669          ,             35.768617899999995  ,                                0.0021125592918213 ,                                0.0008314207650523 ,     0.4222016          ,     0.2783183999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.4224350999999999 ,     0.2696611          ,     0.4227889999999999 ,     0.2864257999999999 ,        59167.798571700005 ,        102011.07888       ,  5000.0 ,     50000 ,      250 ,        7.0 , 20000.0 ,     25000 ,      400 ,        8.1
       241 ,        162.91998310918692  ,        154.99072488023162  ,     0.0                ,                    0.0 ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,               0.0               ,         30.0               ,         29.0               ,                1380358.3642274456  ,               1305433.8788376837   ,              21.643041          ,              22.28626           ,0.013              ,0.01               ,                     39.7847            ,                     34.44750000000004  ,                 4478.719695826699  ,                 26934.388163702704 ,                     28.599999999999987 ,                     49.80000000000003  ,      158.07096472420113  ,      156.02622568347618  ,           1327087.2740516176   ,            1332471.9686817934  ,                1280.0 ,                1280.0 ,         30.0               ,         30.0               ,              1.245466           ,              7.113762           ,                                0.0011037735849059 ,                                0.0007471264367788 ,     0.572113           ,     0.130692           ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.571838           ,     0.1306149999999999 ,     0.571243           ,     0.125885           ,        59157.961317       ,        106678.74816       ,  5000.0 ,     50000 ,      100 ,        6.0 , 20000.0 ,     50000 ,      550 ,        4.2
       242 ,         31.298755862572825 ,        162.29985320880692  ,     0.0                ,                    0.0 ,                 320.0 ,                1280.0 ,                  180.0 ,                  720.0 ,              0.515              ,               0.0               ,         26.8               ,         29.0               ,                 112848.06027904549 ,               1353082.4251028649   ,              21.3259195         ,              21.307976600000003 ,0.0137             ,0.0138             ,                     55.60788466666664  ,                     47.725785000000016 ,                 6989.941129594956  ,                 16046.289626747444 ,                    448.7973856209159   ,                     57.04              ,      154.70182683186127  ,       31.36333615358944  ,           1301759.4590260747   ,             112721.7072871655  ,                1280.0 ,                 320.0 ,         30.9               ,         29.5               ,             33.1888142          ,              5.4620719          ,                                0.076210505614617  ,                                1.7955511923688523 ,     0.4253828          ,     0.5817367          ,    0.0                ,                   0.0 ,    0.0                ,    0.01171875         ,     0.4251405          ,     0.5860261999999999 ,     0.4245974          ,     0.5944550000000002 ,        59330.040399       ,         97890.372864      ,   500.0 ,     50000 ,      550 ,       19.1 ,  5000.0 ,     50000 ,      400 ,       28.1
       243 ,         41.989939770292594 ,        165.83979924720896  ,     0.0                ,                    0.0 ,                 640.0 ,                1280.0 ,                  360.0 ,                  720.0 ,              0.0                ,               0.0               ,         29.0               ,         29.0               ,                 254278.60557172392 ,               1404217.467928921    ,              54.0028028         ,              28.7187957         ,0.0147             ,0.011              ,                    135.75004333333328  ,                     43.94962666666672  ,                11935.565276340312  ,                 21441.857068924568 ,                    138.17307692307693  ,                     77.20000000000002  ,      168.17875910635348  ,       40.960432344190174 ,           1423204.9773212725   ,             243552.4315730516  ,                1280.0 ,                 640.0 ,         30.0               ,         30.0               ,              3.0135339          ,             22.5503409          ,                                0.0011330970724199 ,                               60.75288135888501   ,     0.2848099999999999 ,     0.1573885999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.2732970999999999 ,     0.161734           ,     0.2795777          ,     0.1557709          ,        60932.5282062      ,        104158.839264      ,   500.0 ,     12000 ,      100 ,       14.2 ,  5000.0 ,     50000 ,      250 ,       27.0
       244 ,        162.4602932065874   ,         38.878213530162014 ,    22.0                ,                    0.0 ,                1280.0 ,                 480.0 ,                  720.0 ,                  270.0 ,              1.771              ,               0.0               ,         22.5               ,         21.7               ,                1397750.7517286893  ,                240735.72218081864  ,              91.84615720000002  ,              34.791822700000004 ,0.0301             ,0.0324             ,                    325.33644833333346  ,                     87.25235500000004  ,                12603.792063570325  ,                 14415.095763015815 ,                    242.89872468117017  ,                    230.41999999999965  ,       40.89735950411646  ,      165.0734688434622   ,            259292.79857022545  ,            1406177.7350158854  ,                 480.0 ,                1280.0 ,         23.0               ,         29.0               ,              8.4606034          ,             10.2968132          ,                                0.2864457446808719 ,                                0.0389432516505859 ,     0.6750073          ,     0.7694245          ,    0.0                ,                   0.0 ,    0.0                ,    0.0234375          ,     0.6170272          ,     0.7734023          ,     0.6509686          ,     0.7860195          ,        60087.9914649      ,         99479.124144      ,  5000.0 ,     50000 ,      750 ,       10.2 ,  5000.0 ,      5000 ,      550 ,       44.1
       245 ,        117.13997030695704  ,         39.19935323562141  ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.0                ,               0.0               ,         29.1               ,         28.0               ,                 925487.4357053802  ,                215778.7676072453   ,              34.368636          ,              55.19361510000001  ,0.0189             ,0.0159             ,                     88.05540000000002  ,                    143.73699           ,                 7795.259470571591  ,                 29736.580211845725 ,                     70.48250265111349  ,                    251.5192307692309   ,       41.25431498848285  ,      115.40992587564598  ,            223321.14617172745  ,             901075.8020270088  ,                 640.0 ,                1280.0 ,         30.0               ,         30.0               ,             44.7562544          ,             40.001275           ,                               97.7582370154374    ,                               14.260753571428593  ,     0.8195452          ,     0.1211088          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.8009382999999999 ,     0.1217390999999999 ,     0.8227632          ,     0.1212951999999999 ,        59263.840213200005 ,        109950.864912      ,  5000.0 ,      5000 ,      100 ,        7.2 ,   500.0 ,     50000 ,      750 ,       80.1
       246 ,        121.83602419934148  ,         47.03688438242288  ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.413              ,               0.0               ,         22.0               ,         10.0               ,                1002051.3662427806  ,                365174.3546496493   ,              28.510082          ,              24.366436          ,0.015              ,0.119              ,                    120.12479999999996  ,                    231.3448            ,                 5837.600549853338  ,                 24489.050956051848 ,                     58.77551020408161  ,                    142.19999999999996  ,       38.02657315395218  ,      105.05272292655954  ,            284406.7448141695   ,             866354.7984434899  ,                 640.0 ,                1280.0 ,         16.0               ,         19.0               ,            109.312471           ,             37.389147           ,                              434.146140625        ,                                0.6292712765957685 ,     0.434235           ,     0.7718809999999999 ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.446777           ,     0.7715759999999999 ,     0.438293           ,     0.7715759999999999 ,        58112.015598       ,         95480.2848        , 20000.0 ,     50000 ,      750 ,        5.0 ,  1000.0 ,      5000 ,      400 ,       68.0
       247 ,         74.08698708718691  ,        161.2211961278934   ,     0.0                ,                    0.0 ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              0.33               ,               0.0               ,         29.0               ,         29.0               ,                 555409.190916421   ,               1381636.2487158952   ,              59.261729200000005 ,              37.044246300000005 ,0.023              ,0.0139             ,                    197.249379901961    ,                     80.49369           ,                 6552.281668634997  ,                 21152.853751405448 ,                    330.92              ,                     49.7420262664165   ,      159.143984355819    ,       69.40485013046263  ,           1343843.584682729    ,             513018.25141479657 ,                1280.0 ,                 960.0 ,         31.0               ,         30.0               ,             14.456298           ,            102.1265127          ,                                1.7126741919095767 ,                               32.55277324820608   ,     0.5733555          ,     0.806108           ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.5720746          ,     0.8030474          ,     0.5725171          ,     0.8074125999999999 ,        60146.7558174      ,         94460.506128      ,  1000.0 ,     50000 ,      750 ,       15.0 , 20000.0 ,      5000 ,      550 ,       19.2
       248 ,         87.16762143493517  ,         74.82490001329003  ,     0.0                ,                    0.0 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,               0.0               ,         27.4               ,         29.0               ,                 655848.4205313781  ,                557672.3539632461   ,              52.2076058         ,              56.433162          ,0.0228             ,0.023              ,                    153.57961333333336  ,                    127.8898533333332   ,                 4993.360640845863  ,                 22849.972177648247 ,                    337.3835294117647   ,                    132.98536585365855  ,       81.20286551141983  ,       85.15313230200483  ,            616660.4820461095   ,             646246.6904054969  ,                 960.0 ,                1280.0 ,         30.0               ,         29.2               ,             72.51493459999999   ,            131.3455442          ,                               48.84158873124424   ,                               89.12220020592024   ,     0.8053682          ,     0.1681546          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.8783934          ,     0.1548282          ,     0.8153564          ,     0.1968628          ,        58232.0410686      ,        104604.158496      ,  1000.0 ,      5000 ,      100 ,       11.2 ,  1000.0 ,     25000 ,      750 ,       60.0
       250 ,        160.7289500653592   ,         39.17694767033103  ,     0.0                ,                    0.0 ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.0                ,               0.644             ,         30.0               ,         17.3               ,                1367141.181487248   ,                249589.3333981745   ,              28.971011400000005 ,              59.5387454         ,0.013              ,0.0378             ,                     59.73079000000002  ,                    244.4766750000001   ,                 5179.771101597496  ,                 21385.974460954047 ,                     53.509803921568896 ,                    178.90000000000003  ,       37.30700948478534  ,      161.13593616840865  ,            259458.2286614529   ,            1364200.110146153   ,                 640.0 ,                1280.0 ,         26.4               ,         30.0               ,             62.07683880000001   ,              4.7387963          ,                               63.21875317896388   ,                                0.0010525402792698 ,     0.4492115          ,     0.5833679          ,    0.0                ,                   0.0 ,    0.0                ,    0.0                ,     0.4541517999999999 ,     0.5910097999999999 ,     0.4543608999999999 ,     0.5716028999999999 ,        60654.20305140001  ,         98045.14176       ,  5000.0 ,     50000 ,      550 ,        9.0 ,   500.0 ,     25000 ,      400 ,       83.1
