call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
87,162.44574243709678,165.2765746614631,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1356964.6423854243,1402464.8333717391,22.1569947,29.695508,0.01,0.01,32.761853333333335,42.38260333333332,18351.588454470555,22864.315381217817,39.99999999999998,50.268136557610234,164.32573632917826,159.33146135786805,1390981.951970522,1338493.854548531,1280.0,1280.0,30.0,30.0,0.9420341,0.7550017,0.00111526251526218,0.00106862096702098,0.12132709999999997,0.12008969999999992,0.0,0.0,0.0,0.0,0.12080509999999996,0.1230634999999999,0.1214906999999999,0.12105539999999994,59875.0766649,102522.995568
88,41.28179357324486,15.987917785380455,0.0,0.0,640.0,480.0,360.0,270.0,0.205,2.5218,26.6,11.3,277985.3333632752,62100.401372735345,59.038960599999996,75.3676184,0.016,0.057199999999999994,191.43722888888894,263.4263405128205,6284.546553680602,9478.785732458633,268.9026086956519,625.7199999999997,18.897384909794727,38.6310473199597,59305.2101789143,254820.17525390076,480.0,640.0,11.100000000000001,29.0,91.60326049999999,46.6757608,411.4457551839458,72.73923136792453,0.5772518999999998,0.5056501,0.0,0.0,0.07109374999999998,0.0,0.7592281999999999,0.48180389999999995,0.6285018499999999,0.4988493,61237.6368786,104607.870816
89,158.18809404113304,147.58463172225018,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.232,29.0,29.2,1333059.5904903768,1249635.5522950792,28.7526996,35.9635642,0.0128,0.013,48.612493333333326,57.44032602150534,19168.297498601947,5108.319840312482,57.760000000000026,58.64869565217408,154.37379900275886,155.0479772550797,1295799.2746015436,1301694.8978607713,1280.0,1280.0,30.2,29.0,2.7848104,3.8289602,0.0011882485875708,0.00075323805634918,0.5752778,0.5744172,0.0,0.0,0.0,0.0,0.584787,0.5792724,0.5747196,0.5767702,59878.098441,102806.3808
90,41.19936899220276,25.70997679215137,0.0,0.0,640.0,640.0,360.0,360.0,0.215,1.608,27.2,20.4,249015.98907377553,195658.4283788284,58.28438340000001,77.8582899,0.014900000000000002,0.021700000000000004,172.33328870967753,226.70246693548395,19975.855431688226,15289.480058066785,395.2399999999999,416.25000000000006,33.2889908873783,41.18000661229448,200912.26702369956,270618.33589115075,640.0,640.0,16.4,29.0,42.806316200000005,30.923008699999997,67.20549821428571,57.1175861888112,0.9153202,0.8898235000000001,0.0,0.0,0.0,0.0,0.8802154,0.912645,0.9542223999999999,0.9589095,59879.2985784,103407.81643199999
91,160.13656443983476,164.57900879854412,0.0,0.0,1280.0,1280.0,720.0,720.0,0.437,0.201,29.0,30.0,1357138.7980532243,1392207.8279865428,22.419017099999998,24.747708199999998,0.0107,0.009,45.76590000000002,34.435720000000025,19477.271092256095,15893.282622210327,40.00000000000001,31.688571428571407,162.69712298207654,162.01005545397803,1383455.8475204413,1383950.5736516926,1280.0,1280.0,30.0,30.0,1.1645792,1.5437306,0.00108177083333283,0.00075547927790459,0.42009279999999993,0.4205886,0.0,0.0,0.0,0.0,0.4204327,0.4208539999999999,0.4213576,0.42026639999999993,61367.39989379999,104648.4552
92,130.54595227253841,158.95508556880614,1.0,13.0,1280.0,1280.0,720.0,720.0,0.666,0.816,23.8,25.8,1085059.4639944134,1339549.97136149,82.78137179999999,73.1760062,0.0298,0.027800000000000002,176.0299323692992,147.71631390433814,18923.96305363097,20093.662378871075,221.27770177838582,263.7795698924731,159.89229535806297,137.52131411717892,1330242.224428147,1121258.3881484247,1280.0,1280.0,30.0,30.0,46.285810600000005,81.5850372,20.53021429136453,48.94125554969961,0.5971346,0.5855895999999999,0.0,0.0,0.015625,0.0,0.6028046,0.5966887999999999,0.5978091999999999,0.5958986000000001,60252.6773142,102643.694976
93,31.015621952514515,12.005611260900189,0.0,0.0,960.0,640.0,540.0,360.0,0.0,1.3342000000000005,13.600000000000001,11.200000000000001,224106.03635587386,61383.66285526725,45.5834836,53.5183128,0.030800000000000004,0.042600000000000006,210.67552631578914,231.97771555555568,16470.023404078587,11782.688293645819,283.5673469387755,457.6605128205131,20.20034822501534,28.806648348198248,97293.9612942042,206351.58595487676,640.0,960.0,11.0,13.4,41.9589872,39.1831316,203.36871217948732,102.94151980792324,0.5935366,0.509421,0.0,0.0,0.06250000000000006,0.0,0.759204,0.4732938,0.7513759999999999,0.5008967999999999,59894.1429912,102860.654976
94,41.709008858208236,17.100253904834045,0.0,0.0,640.0,320.0,360.0,180.0,0.184,4.947,28.7,15.0,273776.6836637991,51529.21685814049,56.7096499,39.7293728,0.015,0.0123,217.06163666666674,142.4080525946705,25378.01209638923,953.6559336054468,207.14000000000004,656.5000000000017,16.403738731966147,41.6788782744877,61808.84314906668,253101.57088321185,320.0,640.0,13.7,30.0,94.34177269999999,37.204681400000005,2.1336342245984223,114.95974115384618,0.7817748,0.840942,0.0,0.0,0.01171875,0.0,0.7871228,0.7934117,0.8186582,0.8570284,61919.4323601,106046.4816
95,38.99045493877955,32.176084225802896,0.0,0.0,640.0,640.0,360.0,360.0,0.211,2.532,27.0,13.600000000000001,231610.21880677057,203762.11480792466,59.684280400000006,51.680215800000006,0.0178,0.026400000000000007,151.26828461538472,255.59250501672244,16912.941317986013,18470.301074503586,176.15999999999977,404.16,25.991548186835875,38.01474236836008,173667.0186100979,219886.19495198398,640.0,640.0,13.2,26.6,49.019647400000004,25.7265564,53.321114211886346,50.78695912914398,0.8502715999999999,0.6769042000000001,0.0,0.0,0.0,0.0,0.7409976,0.7292727999999999,0.8133362,0.710376,60189.315228,102863.66889599999
96,77.29181125519558,61.901401811241826,0.0,0.0,960.0,960.0,540.0,540.0,0.297,0.21,19.8,24.4,587845.1859271451,441236.98740726267,49.857537900000004,66.5332069,0.030300000000000014,0.025700000000000004,166.95311068548392,170.16945473118273,7615.82294327865,13051.195122841338,187.6759352881698,199.13416666666677,68.78762401289923,70.17455013798396,488965.8894146581,537472.2026882884,960.0,960.0,25.4,30.0,82.4060003,93.825687,42.89823637491132,46.21435497448979,0.8783690000000001,0.8578781000000001,0.0,0.0,0.0,0.0,0.8765257,0.8961228,0.8358456999999999,0.8453597999999999,60149.8741284,103280.755392
97,39.196197699043395,19.788582312965808,0.0,0.0,640.0,640.0,360.0,360.0,0.0,3.386000000000001,29.0,6.000000000000002,238639.5725564708,103192.38006966963,58.8043694,55.3215276,0.016,0.056600000000000004,144.94110451612892,275.24268888888906,15366.759191106941,17629.837048823072,243.86322580645168,509.5733333333335,24.009488809633584,39.99548106100891,130400.35359860159,241173.3995736965,640.0,640.0,11.0,30.0,83.9125586,35.5909434,401.01740270270255,76.25804222222224,0.7350708,0.6352749999999999,0.0,0.0,0.01171875,0.0,0.7865264,0.606784,0.7637578,0.8103056,60078.2814828,102800.40201600001
98,157.9729585888523,156.4735088287236,0.0,11.0,1280.0,1280.0,720.0,720.0,0.0,0.316,29.0,26.0,1335717.7315357388,1323648.0319902175,73.2957398,89.06470940000001,0.027,0.029400000000000006,137.0461933333334,158.52132258064512,17009.612474812104,18158.87884699443,65.80000000000003,209.66285714285715,149.54073905615647,159.5199982379134,1275909.197490036,1355892.9354449797,1280.0,1280.0,30.0,29.4,90.8543952,43.953957200000005,44.75662033433821,20.709611099656364,0.14244059999999992,0.134064,0.0,0.0,0.0,0.0,0.13985,0.13182359999999999,0.148816,0.12957760000000001,61227.097243200005,105015.84585600001
99,80.99622937606634,69.97318249396059,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.785,27.3,15.9,613332.0227760911,553306.2982756887,75.5663632,66.3983251,0.022,0.0385,158.22824838709676,203.28550789473687,17479.799047574685,15375.722897464027,129.58578431372547,360.1800000000001,79.4104564005192,82.25299737037791,609173.753818446,603301.3358629252,1280.0,1280.0,20.0,29.3,103.40278819999999,65.3072823,110.50363017676764,71.4569446391322,0.1947069,0.16930379999999998,0.0054687499999999944,0.0,0.0,0.0,0.16406539999999997,0.1887006,0.3083065,0.1648512,59791.433517900005,102494.097408
100,137.28098064082232,142.76449629823347,0.0,0.0,1280.0,1280.0,720.0,720.0,0.248,0.0,29.0,29.0,1147157.785062954,1208126.5020727578,30.141455300000004,31.595055400000003,0.013800000000000005,0.012,52.28506333333338,58.35137333333332,5803.585405823373,11310.441014886444,70.62249999999997,57.42999999999898,142.3881951175829,152.7653291681099,1212702.0945638278,1268736.4242697204,1280.0,1280.0,30.0,29.0,3.2668154,7.8418809,0.0012307629870118202,0.0008776565109715601,0.7731463999999999,0.7737407,0.0,0.0,0.0,0.0,0.7753064,0.814775,0.774274,0.7737353,59986.273668300004,103086.34377600001
101,41.00499351532989,8.99534056053172,0.0,0.0,640.0,640.0,360.0,360.0,0.0,2.123,28.0,5.4,264744.62514540873,51036.28843624376,48.9994806,53.687339,0.015600000000000001,0.07600000000000001,125.48296749999996,160.76941111111114,13851.110898999816,7520.930954126275,153.37333333333336,452.6800000000002,10.017747504822557,42.01509892412607,60001.62482863813,267283.67154745595,640.0,640.0,3.8000000000000007,30.0,40.52827780000002,47.874858200000006,789.4806588235303,91.93137054125994,0.16987940000000004,0.1879457999999999,0.0,0.0,0.008593750000000011,0.0,0.2006469999999999,0.1464206,0.24126299999999995,0.18934300000000004,61091.202123,104371.072704
102,156.56577670848174,161.26269970402845,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.26,30.0,29.0,1327345.0841709932,1356035.895582002,33.5757022,31.249265400000002,0.013,0.013800000000000002,52.68093999999998,47.212643010752686,16326.077891808023,26757.94141686594,39.39878787878786,95.15999999999997,161.62179787711895,159.80653007392857,1376509.5261804354,1362780.5961513328,1280.0,1280.0,30.0,30.0,2.9357648,2.4682138,0.00110282625482584,0.0008096531413596,0.5716888,0.5718776,0.0,0.0,0.0,0.0,0.5715486,0.5715267999999999,0.571072,0.571628,59659.2551016,102265.30300799999
103,27.792417432763976,12.803582653823828,0.0,0.0,320.0,640.0,180.0,360.0,0.193,1.7514000000000005,28.0,17.2,47777.171578983725,67362.44470333861,81.1168386,42.4993936,0.041400000000000006,0.054200000000000005,287.86788585858585,168.0091066666667,13138.622920869322,19727.882736368018,314.1282051282051,502.29935483870986,20.60563972158929,28.399378158535562,109143.81855985346,57104.89614665111,640.0,320.0,14.8,30.0,41.3887228,153.159005,181.18562424242373,664.7742847619048,0.6193938,0.43261419999999995,0.0,0.0,0.030468750000000003,0.0,0.7774142,0.4282778,0.6400664,0.44266619999999995,59942.4472206,102957.468384
104,82.02572093438891,53.439033764254646,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.931,30.0,12.1,600239.8200881447,416651.66041272995,81.19994940000001,75.45623730000001,0.0229,0.03060000000000001,194.5614483870967,325.7661662365592,17338.143169461582,15843.029307749488,150.8,315.78000000000037,55.13625209886955,81.19871619366533,407599.4473808647,608526.1643356706,1280.0,1280.0,16.2,30.0,61.059926100000006,79.00275359999999,88.18479545454548,108.25583427536245,0.9818493,0.8080586,0.014062500000000033,0.0,0.014062500000000033,0.0,0.8924514,0.807576,0.8928847000000003,0.8585112,59895.3717936,102941.62118400002
105,151.78060717467775,157.45202366505654,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,30.0,1284552.1565652236,1348105.7118255526,23.0300166,27.2291256,0.0108,0.011,44.82819333333332,47.08700000000001,7340.837123411095,10354.192162001262,40.00000000000007,57.58000000000007,164.50935915913763,152.8198958760971,1411158.5375003016,1290734.2899306267,1280.0,1280.0,30.0,29.0,1.3862082000000002,2.4042658,0.438203955669225,0.0009449992193598201,0.42230879999999993,0.42336159999999995,0.0,0.0,0.0,0.0,0.4210538,0.422662,0.4214018,0.4224849999999999,60060.6509202,103042.48953600001
106,64.97905467536935,52.558278243823764,0.0,0.0,960.0,1024.0,540.0,576.0,0.624,1.5894000000000001,18.200000000000003,11.0,530945.7811019503,416112.15261324856,54.9456472,98.7314656,0.04080000000000002,0.042800000000000005,170.31884512820517,269.5425372434018,10550.55419407536,11907.244373515876,310.88,373.2164579606439,50.61099531347362,65.96897429640298,391412.1294346709,544561.3769158217,1024.0,960.0,12.4,20.8,148.84316760000002,115.4003994,88.29558428571448,109.76016353484789,0.30661279999999996,0.3036102,0.0,0.0,0.0,0.0,0.3145938,0.5300778,0.3009274,0.3317477999999999,59701.2002874,103348.900128
107,160.43940472777766,170.19537530219972,0.0,0.0,1280.0,1280.0,720.0,720.0,0.201,0.402,29.2,30.0,1358395.7029688465,1430947.8891270868,22.7740264,31.676415,0.011,0.013800000000000002,37.05238666666667,49.64596666666672,20205.84532441835,18075.331679225605,57.61321909424718,59.90000000000002,164.20337643379762,152.17465127832943,1401173.2051452696,1285238.225520091,1280.0,1280.0,30.0,30.0,1.8910034,2.3883146,0.00119443305374294,0.00087113402061876,0.5705903999999999,0.5716702,0.0,0.0,0.0,0.0,0.570752,0.5712799999999999,0.5716892,0.5708406,59716.6135902,102958.323264
108,162.9014273112974,116.99179945253395,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.223,30.0,28.0,1363240.9139819904,982075.1613804232,34.636887,30.036183,0.013,0.014,60.47216666666664,62.17709677419354,14359.537816618624,2400.617567623965,47.30769230769243,77.99999999999993,156.99386143844703,160.12025327630528,1330859.9625144356,1366906.5721564991,1280.0,1280.0,31.0,30.0,7.049737,2.388378,0.0012969696969733,0.0008097826086954,0.772766,0.7795719999999999,0.0,0.0,0.0,0.0,0.781937,0.782837,0.783157,0.777222,60262.50447,102889.15008
109,76.27680936785724,55.2735933236767,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.746,26.6,27.3,541413.2052171539,384654.60410543036,60.4518108,76.61445099999999,0.022,0.0237,177.9141354231975,187.448335,16561.29340673165,14212.267818963111,318.59999999999997,293.7022058823531,53.48111352971154,80.97577438956303,385513.188079058,592692.846821001,960.0,1280.0,29.3,30.0,63.0448204,148.8831103,63.83668137592136,144.22671263440859,0.24255239999999997,0.1584823,0.0,0.0,0.0,0.0,0.33402709999999997,0.15107869999999993,0.1559128,0.18835949999999999,59668.8711948,102724.902288
110,33.19901650640603,7.6017450640499655,0.0,0.0,960.0,640.0,540.0,360.0,1.044,4.0518,18.0,7.0,203066.06578446308,48803.12331187195,56.407448,42.54893,0.0268,0.06999999999999999,255.1159918279571,216.23998285714285,7291.016852128066,18073.994442875486,463.0886274509803,474.178978978979,11.599101659746712,33.205132144814385,77275.17724015153,189786.85568376307,640.0,960.0,4.800000000000001,15.2,38.9469566,57.13475980000001,119.86376192609212,206.23633000434228,0.8640684,0.6050599999999999,0.015625000000000014,0.0,0.030468750000000003,0.0,0.7727780000000001,0.8606720000000002,0.702777,0.6864741999999999,59978.624655600004,103247.39961600001
111,74.57922521857527,67.84751057253423,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,2.927,21.1,24.5,595052.6217411583,505628.7022190243,56.5493376,76.7034949,0.032600000000000004,0.0256,200.69575665322552,158.4098778494623,9707.20021881113,14888.86053795642,228.14516129032256,387.391320754717,73.60984721854642,76.99704479163704,548699.296645335,627052.180848316,960.0,1280.0,28.200000000000003,20.0,91.67502460000003,60.9882569,201.26575118611402,82.85959125465178,0.4867994,0.48276050000000004,0.0,0.0,0.018750000000000044,0.0,0.515753,0.4385529,0.5456408,0.5187437,60336.6796998,104078.692128
112,157.63693053317178,155.07799887013277,0.0,1.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1333217.326729825,1325155.7549600063,37.846991499999994,36.7361717,0.011,0.011,60.657443333333305,53.60020333333337,16480.89651357753,3666.347770829268,57.54729729729729,36.586666666666616,161.32925549166458,165.66128144334445,1371766.570761122,1405686.1611540099,1280.0,1280.0,30.0,30.0,2.1393945999999997,2.377166,0.00116649305555426,0.0007558229813668001,0.4284288,0.4248764,0.0,0.0,0.00390625,0.0,0.42154389999999997,0.42887689999999995,0.4306276,0.4198393999999999,60923.2146831,104764.623888
113,163.00275158526816,158.93812464081535,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.284,29.0,29.0,1384158.5306741826,1354428.839102948,28.019736400000003,37.731079799999996,0.013,0.012,43.48864666666671,58.99593241379315,15448.291960877234,14985.726741181415,56.91346153846149,57.99090909090909,160.49618270744872,160.3792908845221,1365497.6613547497,1366204.0874558806,1280.0,1280.0,30.0,29.0,1.427386,1.164125,0.00110570461687188,0.0008018079096048,0.27823760000000003,0.2767119999999999,0.0,0.0,0.0,0.0,0.27345600000000003,0.2904972,0.2787412,0.277634,59771.258694000004,102838.19990400001
114,34.99051470393697,4.996966772698571,0.0,0.0,640.0,960.0,360.0,540.0,0.0,6.063,21.0,17.0,186394.9766862968,42279.51514094416,60.695884,109.948525,0.024,0.057,220.1429999999996,566.1237222222222,21174.542732091137,21262.49492407259,198.36734693877543,416.7999999999999,38.00223792857369,33.030728794039334,233046.101847778,207266.65705536,960.0,640.0,24.0,20.0,72.878355,47.529552,247.2782749999999,155.19553333333334,1.139389,0.804321,0.10546875,0.0,0.07421875,0.0,1.163223,0.7977289999999999,1.176483,0.805313,59258.194443,101169.78192
115,159.8777259826603,166.33060108753426,0.0,0.0,1280.0,1280.0,720.0,720.0,0.196,0.0,29.0,28.1,1347034.0713449563,1419535.0637466237,40.5429571,28.791415500000003,0.0199,0.017700000000000004,91.11047896551725,70.25921000000004,10683.47642752466,23392.66879639633,148.5142857142858,150.59714285714287,162.90010021239115,164.28982742806534,1385065.166672717,1402491.8728471473,1280.0,1280.0,30.0,30.0,2.91833,5.5475578,0.0011443850931671302,0.0007306358381502401,0.7801311,0.7713378,0.0,0.0,0.0,0.0,0.7720961999999999,0.7715869,0.783551,0.7754733,59807.6886015,102965.85086400001
116,39.00067979110253,4.798686690020271,0.0,0.0,640.0,480.0,360.0,270.0,0.0,1.4660000000000006,21.1,9.5,210759.6847836735,29332.617098291492,46.0897938,31.3507025,0.022700000000000005,0.03660000000000001,138.99979395161287,133.49221847826118,13248.923964418198,13479.788988968312,231.70000000000007,283.4607902735557,13.1015589239536,31.48974041804531,69937.71275432738,187880.7534446189,480.0,640.0,7.2,14.0,16.4631299,64.3977591,143.76769708939716,100.16901568627448,1.0160525,0.8736131,0.0,0.0,0.0,0.0,0.8769984999999999,0.9099743,0.8517684,0.8451464,60001.49548890001,102967.509504
117,151.36076057605476,155.51268250703293,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.244,29.0,29.0,1267852.1509581374,1317278.7603306875,32.4812912,30.6609548,0.011800000000000001,0.011,52.97291999999999,61.1634941935484,9566.426383694878,2452.3556973368013,37.99090909090911,57.4500000000006,155.98417288802756,154.38078420125663,1302724.0472476075,1297985.2754656447,1280.0,1280.0,29.2,30.0,2.6743292,1.3940320000000002,0.0017340122731432607,0.00086494430693076,0.574161,0.576282,0.0,0.0,0.0,0.0,0.572147,0.5862575999999999,0.583197,0.5870785999999999,59999.8280238,102328.732416
118,146.7568485195082,153.28771631037617,1.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.207,26.2,29.0,1223430.4051280282,1306656.0500432514,61.25675040000001,62.2045856,0.0296,0.026,135.69545999999997,112.71919440860226,15122.48982376044,19683.557714203893,273.15999999999997,146.72000000000006,150.4098551752749,149.12816896583473,1268114.1097842723,1248472.693046971,1280.0,1280.0,30.0,30.0,37.670766,50.1728418,14.29808517251725,33.20619878435519,0.29901399999999995,0.2907046,0.0,0.0,0.0,0.0,0.2975246,0.28317539999999997,0.31948219999999994,0.2959165999999999,59735.1978594,103083.55574400001
119,34.89218121548946,11.495659931900988,0.0,0.0,960.0,640.0,540.0,360.0,0.34,3.524799999999999,16.1,5.300000000000001,218930.19201674627,68052.66782430452,65.8995613,63.0376128,0.024399999999999998,0.0744,215.4131882857143,285.4951821052631,11889.185212200822,19908.54238051529,255.42216216216198,502.55102040816274,17.196969495207032,35.516741165841765,100301.68119963868,226881.05893405736,640.0,960.0,3.3000000000000003,16.700000000000003,51.3072509,61.141395,584.7037055555547,197.61943611111113,0.4856889,0.332953,0.06484374999999998,0.0,0.13671875,0.0,0.5084291,0.3436187,0.3906434,0.4541780999999999,59422.2352857,102938.505168
120,160.90826971895862,162.20060553068436,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1363140.8469479631,1385277.8379030058,24.4993684,29.028804100000002,0.011900000000000003,0.012,39.952406666666676,44.542103333333365,18956.99382173664,10772.164005624745,51.54105263157909,64.65276595744685,162.46423130739353,168.01386009036966,1387274.5863785567,1418822.4390104974,1280.0,1280.0,30.0,30.0,1.5929772,1.0510129000000001,0.0011688514485310602,0.00075841081994946,0.7740054,0.7745471,0.0,0.0,0.0,0.0,0.7722439,0.7751513,0.7838322,0.7867831,60043.9425768,103189.73256
121,79.18172005251006,62.08067414950894,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.236,29.0,23.1,601960.9635139494,448366.2811726283,54.130504800000004,72.79152429999999,0.023,0.028700000000000007,131.22219000000004,180.7012178120617,12571.205190778628,20448.996545325066,190.38,185.61151960784315,64.59157906049046,77.1865784406102,474032.03422845725,583611.1226897311,1280.0,960.0,20.5,29.0,88.4823688,60.604461500000006,164.4121709302327,33.235896077127656,0.8773211,0.8054686999999999,0.0,0.0,0.0,0.0,0.7938248,0.8101489,0.8050740000000001,0.838078,60069.1152978,102950.94388800001
122,36.98337548128445,5.592171550934172,0.0,0.0,480.0,640.0,270.0,360.0,0.0,2.16,29.0,6.4,161887.886052975,34767.96052592775,42.8720878,55.26437,0.016800000000000002,0.12760000000000005,89.81777333333318,231.0674533333333,8001.842135257394,20172.348633244615,155.0799999999999,620.6470588235297,18.194508540650958,37.23861763608331,95948.03478806035,168331.4493993104,640.0,480.0,2.8000000000000007,30.0,61.51117440000001,22.0740822,223.94081176470567,61.428673333333386,0.49232479999999995,0.4576201999999999,0.0,0.0,0.03632812500000001,0.0,0.4320312,0.4587832,0.48472279999999995,0.4781581999999999,61069.223653199995,104672.227872
123,61.638848754937534,25.71468948552034,0.0,0.0,960.0,640.0,540.0,360.0,0.0,0.76,15.5,24.200000000000003,487751.7576634863,176767.39502114762,47.11898060000001,30.346550800000006,0.031100000000000003,0.043800000000000006,125.44127666666654,149.23000000000027,1471.8431314466982,14779.717785976522,86.39999999999995,364.3285953177256,30.399596895670296,62.662744043957005,181162.02188913667,492429.61517356505,640.0,960.0,11.8,17.8,137.78642259999998,59.8895897,90.07139490662169,39.148114154411736,0.2805751,0.3055374,0.0,0.0,0.0,0.0,0.283478,0.2952863,0.2774366,0.3094905,59979.625461,103539.723552
124,162.16422606164846,163.859024190201,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,30.0,1358229.3978093313,1379680.5536400164,27.742571,31.010382000000003,0.013,0.012,42.19131999999997,40.168433333333354,22521.56462227641,14278.7731365569,39.77228786251341,38.4304514363885,160.95401448162627,167.04691418210692,1378750.3756007354,1414007.5946287084,1280.0,1280.0,30.0,30.0,2.3260126,1.4243168,0.0011503285321243601,0.00074750118539546,0.27542419999999995,0.27285739999999997,0.0,0.0,0.0,0.0,0.27556759999999997,0.2727295,0.2747038,0.2726105999999999,61140.175614,104499.65318400001
125,163.16038243694803,164.1732189657324,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1381463.2333192646,1374226.957016683,27.568605,32.682059800000005,0.013,0.013,45.139626666666715,46.13921999999988,19461.49541388672,7504.983883700483,56.36999999999995,57.86938775510209,163.09134503602277,165.60157397260303,1366894.3851935633,1390609.7461833672,1280.0,1280.0,30.0,30.0,2.0310364,1.049004,0.00102821754516566,0.00077233216551434,0.4245636,0.4252963999999999,0.0,0.0,0.0,0.0,0.4232114,0.4318394,0.4286711999999999,0.4418303999999999,59547.3508224,102860.49312
126,155.76512730099103,163.62465023885807,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1326707.796492454,1374622.2300165133,34.234502,28.5371348,0.0123,0.013,66.92468000000001,40.95482655913975,13883.93176543264,17783.81890802982,54.991372549019594,67.47354838709663,163.61233372239815,159.61230374807263,1363828.5441844172,1352440.8838442732,1280.0,1280.0,30.0,29.0,1.2577216,1.7544118999999998,0.0013493833927096803,0.0007271095960895201,0.42345409999999994,0.42802389999999996,0.0,0.0,0.0,0.0,0.4263948999999999,0.4358641,0.4302337,0.44016869999999997,60127.2681597,103859.317968
127,153.89621202534022,157.3589491864514,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.194,29.2,29.0,1313606.8695860794,1332530.4860710592,27.065280800000004,31.810963800000003,0.011,0.012,47.049386666666685,54.79067483870967,1899.4999434292276,23036.846551791918,54.47999999999998,64.96000000000001,162.6960501167724,153.40076735312692,1387009.0325718033,1310475.1064665893,1280.0,1280.0,30.0,29.0,2.2099026,0.5499993999999999,0.00111455566905016,0.0008667424242424599,0.2777498,0.27806420000000004,0.0,0.0,0.0,0.0,0.2772612,0.273157,0.2857908,0.2740604,59463.964161,102553.264992
128,124.03635065230525,123.59395760203003,0.0,6.0,1280.0,1280.0,720.0,720.0,0.233,1.982,20.1,17.900000000000002,999363.0192510264,968508.0407169363,75.484144,87.81489900000001,0.0309,0.0328,162.98070999999985,246.04205161290338,18877.57994886001,18264.98382259659,174.86461538461535,229.185,109.99431529396067,112.365790689751,895728.4043375559,909874.3333052825,1280.0,1280.0,29.0,29.1,51.137145100000005,65.1430363,26.760574779411794,42.69087987012989,0.7832733000000001,0.7805251,0.0,0.0,0.00390625,0.0,0.7836898,0.7823878999999999,0.7831724999999999,0.7814011,60001.1157438,103311.75364800001
129,81.21654671904456,36.72185241589598,1.0,0.0,960.0,1280.0,540.0,720.0,0.217,1.1849000000000014,29.0,14.0,601898.1697334527,296132.25920733274,65.0447966,62.64072900000001,0.0229,0.04520000000000002,143.95339806451614,176.6795566666666,20035.396659860016,5628.8506604163595,202.87179487179498,308.72000000000014,59.1026768621448,80.31004820511448,481314.2420286729,619578.7492184355,1280.0,960.0,13.4,30.0,83.99177820000001,44.8691201,102.4633361538462,34.05992631944445,0.34797930000000005,0.3161194,0.0,0.0,0.0035156250000000083,0.0,0.3012208999999999,0.33448289999999997,0.4478137000000001,0.31160610000000005,59573.056271400004,103210.81752000001
