ID             ,IT01V_packetsRecieved_ellen ,IT01V_packetsRecieved_aadya ,IT01V_packetsLost_ellen ,IT01V_packetsLost_aadya ,IT01V_frameWidth_ellen ,IT01V_frameWidth_aadya ,IT01V_frameHeight_ellen ,IT01V_frameHeight_aadya ,IT01V_totalFreezesDuration_ellen ,IT01V_totalFreezesDuration_aadya ,IT01V_framesPerSecond_ellen ,IT01V_framesPerSecond_aadya ,IT01V_bytesReceived_in_bits_s_ellen ,IT01V_bytesReceived_in_bits_s_aadya ,IT01V_totalProcessingDelay_ellen ,IT01V_totalProcessingDelay_aadya ,IT01V_jitter_ellen   ,IT01V_jitter_aadya   ,IT01V_jitterBufferDelay_emissions_ellen ,IT01V_jitterBufferDelay_emissions_aadya ,IT01A_bytesReceived_in_bits_s_ellen ,IT01A_bytesReceived_in_bits_s_aadya ,IT01A_jitterBufferDelay_emissions_ellen ,IT01A_jitterBufferDelay_emissions_aadya ,OT01V_packetsSent_s_ellen ,OT01V_packetsSent_s_aadya ,OT01V_bytesSent_in_bits_s_ellen ,OT01V_bytesSent_in_bits_s_aadya ,OT01V_frameWidth_ellen ,OT01V_frameWidth_aadya ,OT01V_framesPerSecond_ellen ,OT01V_framesPerSecond_aadya ,OT01V_totalPacketSendDelay_ellen ,OT01V_totalPacketSendDelay_aadya ,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen ,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya ,RIV_roundTripTime_ellen ,RIV_roundTripTime_aadya ,RIV_fractionLost_ellen ,RIV_fractionLost_aadya ,RIA_fractionLost_ellen ,RIA_fractionLost_aadya ,RIA_roundTripTime_ellen ,RIA_roundTripTime_aadya ,ROA_roundTripTime_ellen ,ROA_roundTripTime_aadya ,AP_totalPlayoutDelay_ellen ,AP_totalPlayoutDelay_aadya
elmore31       ,        142.9950158667382   ,       149.0876901940605    ,     9.0                ,     7.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.25               ,         24.9               ,        28.0                ,                1204505.0138392947  ,               1249160.429809782    ,              91.3788244         ,              72.827199          ,0.027                ,0.026                ,                    175.62602869269932  ,                    202.9033999999996   ,                                0.0 ,                    0.0             ,                     141.49999999999994 ,                     115.62000000000018 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         29.0               ,                       25.3 ,             19.470139499999988  ,            52.5014119           ,                             6.02537157287157      ,                             9.21628694514904      ,   0.0781709999999999   ,    0.0709689999999999  ,   0.0                 , 0.0                   , 0.140625              ,    0.0                ,   0.0862517            ,   0.079025             ,   0.0825069            ,   0.079636             ,        57546.83462849999  ,         96988.421328
elmore32       ,        160.99485652189875  ,       163.84534651592813   ,     1.0                ,     3.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.237              ,         29.0               ,        24.9                ,                1355156.7053321565  ,               1398534.1826628002   ,              40.695629          ,              50.824077          ,0.017                ,0.025                ,                     85.36910344827581  ,                     76.85258620689659  ,                                0.0 ,                    0.0             ,                     158.31999999999994 ,                     149.9              ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         26.0               ,                       29.0 ,              5.2628289          ,            47.364200700000005   ,                             1.0738561332372172    ,                             0.1436037301587333    ,   0.05505679999999992  ,    0.074615            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.057739             ,   0.074219             ,   0.0558009999999999   ,   0.0772549999999999   ,        57748.931036999995 ,         97539.48163200001
shep11         ,         47.819849325994944 ,        43.5856065729091    ,     1.0                ,     0.0                ,                 640.0 ,                 480.0 ,                  360.0 ,                  270.0 ,              0.242              ,              0.0                ,         10.600000000000001 ,        10.9                ,                 372399.805076968   ,                298546.5955548778   ,              62.7569046         ,              33.117126400000004 ,0.035700000000000016 ,0.023300000000000005 ,                    138.34022888888902  ,                     86.63789999999977  ,                                0.0 ,                    0.0             ,                     170.79999999999995 ,                     120.6828571428572  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 480.0 ,                 640.0 ,         11.0               ,                       11.0 ,             22.769371           ,            17.8944062           ,                             0.0014473684210445    ,                             3.0820835614623854    ,   0.080597             ,    0.061951            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.067886             ,   0.073227             ,   0.07959              ,   0.0697429            ,        57043.7457534      ,        103039.58016000001
shep12         ,         51.394878883950994 ,        36.00030307434341   ,     3.0                ,     4.0                ,                 640.0 ,                 480.0 ,                  360.0 ,                  270.0 ,              0.452              ,              3.869              ,         16.0               ,         6.800000000000002  ,                 383506.43925891694 ,                263563.48295601876  ,              88.61898790000001  ,              53.870956500000005 ,0.032100000000000004 ,0.1021               ,                    241.96823124999975  ,                    388.49501328671323  ,                                0.0 ,                    0.0             ,                     180.6060606060608  ,                     181.0              ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 480.0 ,                 640.0 ,          5.0               ,                       16.1 ,            133.43123599999998   ,            42.834734            ,                            55.42161475409836      ,                             0.4164112149532714    ,   0.066589             ,    0.067749            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.056808             ,   0.0602800999999999   ,   0.066345             ,   0.07658465           ,        56856.885939       ,         95043.01008
shep13         ,        123.09495803406546  ,         6.995893504665259  ,     0.0                ,    17.0                ,                 960.0 ,                 960.0 ,                  540.0 ,                  540.0 ,              0.236              ,              3.471              ,         17.0               ,        15.2                ,                1053700.640744912   ,                 43206.63828481264  ,              72.0929048         ,              52.816679          ,0.023                ,0.075                ,                    128.57364949832768  ,                     80.87218181818204  ,                                0.0 ,                    0.0             ,                     116.42857142857164 ,                     303.45882352941226 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                 960.0 ,          4.0               ,                       17.0 ,              3.590857           ,             6.066753            ,                           126.3571818181818       ,                             0.5436939643942722    ,   0.060272             ,    0.604904            ,   0.0                 , 0.0                   , 0.05078125            ,    0.0                ,   0.0803069999999999   ,   0.5959034500000001   ,   0.0603029999999999   ,   0.6017290000000002   ,        56868.8697612      ,         97929.88233600001
shep21         ,        162.17693559104552  ,       146.89285505476934   ,     1.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.282              ,              0.0                ,         29.0               ,        23.8                ,                1414316.4716676644  ,               1276193.2480042248   ,              56.160598          ,              40.179595400000004 ,0.019                ,0.017                ,                     71.34953333333331  ,                     57.54334333333338  ,                                0.0 ,                    0.0             ,                     162.37999999999994 ,                      79.99999999999983 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         22.2               ,                       30.0 ,              1.7343879          ,             3.1825984000000003  ,                             0.00126929392446642   ,                             0.44488362933429976   ,   0.0644117            ,    0.0497279999999999  ,   0.0                 , 0.0                   , 0.04570312500000011   ,    0.0                ,   0.06187089999999991  ,   0.056213             ,   0.061369400000000005 ,   0.0572509999999999   ,        57299.3849421      ,         98257.87507200001
shep22         ,        157.9909973506053   ,       108.01663654976156   ,     0.0                ,     0.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.369              ,              0.0                ,         29.9               ,        13.9                ,                1356490.704391873   ,                862356.8188192742   ,              45.183072          ,              46.030976          ,0.02                 ,0.028                ,                     72.31082142857142  ,                     81.75933333333334  ,                                0.0 ,                    0.0             ,                     338.49160839160857 ,                     100.95164410058027 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         13.2               ,                       29.0 ,              1.651856           ,             1.2608378           ,                             0.0014091050410836208 ,                             0.0007549494949489601 ,   0.05888849999999999  ,    0.0504299999999999  ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0683596999999999   ,   0.0731199999999999   ,   0.06469130000000001  ,   0.0573119999999999   ,        58417.290351       ,         98574.03916800002
shep23         ,        148.87481082492363  ,        19.90523055202879   ,     0.0                ,     6.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,              1.578              ,         28.9               ,         9.700000000000001  ,                1241188.281883668   ,                168254.43267340952  ,              82.713719          ,              38.192323          ,0.024                ,0.063                ,                    117.66560000000013  ,                    290.51269999999965  ,                                0.0 ,                    0.0             ,                     142.49000000000274 ,                     250.69379310344817 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,          5.600000000000001 ,                       29.1 ,             19.530530099999993  ,            10.1307147           ,                           185.7551289830506       ,                             3.969453379250968     ,   0.062555             ,    0.67713485          ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.059515199999999914 ,   0.7457456500000001   ,   0.12275680000000001  ,   0.6962206500000001   ,        57841.7696514      ,         90336.079488
shep31         ,        146.575021338059    ,        38.00422094333467   ,     1.0                ,     0.0                ,                1280.0 ,                 480.0 ,                  720.0 ,                  270.0 ,              0.282              ,              2.765              ,         25.9               ,        10.1                ,                1230783.6945475163  ,                265356.12978855835  ,              86.4172152         ,              28.4549047         ,0.030100000000000002 ,0.03110000000000002  ,                    144.95847064516136  ,                     63.25251114551082  ,                                0.0 ,                    0.0             ,                     307.25000000000074 ,                     149.71999999999989 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 480.0 ,                1280.0 ,         12.2               ,                       29.3 ,             36.928120199999995  ,            31.829927599999998   ,                             0.0010897129186124    ,                             2.6229284263959403    ,   0.072449             ,    0.0541138           ,   0.0                 , 0.0                   , 0.03515625            ,    0.0                ,   0.077957             ,   0.0559328            ,   0.0761719999999999   ,   0.06558859999999997  ,        57389.6344896      ,         98068.716096
shep32         ,        150.06595568559536  ,        91.2109467126629    ,     0.0                ,     1.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.279              ,              0.709800000000001  ,         27.400000000000002 ,        15.0                ,                1238842.297909019   ,                745212.3085427452   ,              65.803818          ,              80.9847479         ,0.0261               ,0.0519               ,                    106.7091541935485   ,                    156.97971724565767  ,                                0.0 ,                    0.0             ,                     347.73130434782587 ,                     166.9666666666668  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         16.1               ,                       28.6 ,            155.88115969999998   ,             1.7366904000000007  ,                            11.686555755395705     ,                             1.2277013996426445    ,   0.0861209999999999   ,    0.1229580000000001  ,   0.0                 , 0.0                   , 0.0                   ,    0.01953125         ,   0.089111             ,   0.11918050000000004  ,   0.105392             ,   0.13088420000000014  ,        55089.991920600005 ,        101705.253408
shep33         ,        152.7028969365201   ,       142.21340569700521   ,     0.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.884              ,         29.0               ,        17.0                ,                1280816.2898324074  ,               1247790.224135224    ,              52.4015476         ,              46.415469900000005 ,0.017100000000000004 ,0.025700000000000004 ,                     72.72637333333334  ,                    122.62750500000024  ,                                0.0 ,                    0.0             ,                     169.74358974358967 ,                     100.51999999999995 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         17.1               ,                       30.0 ,             25.183979           ,             1.2929925999999998  ,                             0.5708010752688171    ,                             0.00080709718185322   ,   0.0699009999999999   ,    0.0633852           ,   0.00390625          , 0.0                   , 0.12890625            ,    0.0                ,   0.071503             ,   0.06701039999999993  ,   0.07309              ,   0.06378779999999998  ,        56269.956834       ,        101744.276736
wang11         ,        148.9262821683465   ,       160.3520092751426    ,     2.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         29.0               ,        30.0                ,                1269926.0177765163  ,               1355451.5586647615   ,              37.9711749         ,              38.1730903         ,0.0181               ,0.016                ,                     49.36276999999998  ,                     52.9673433333333   ,                                0.0 ,                    0.0             ,                      89.44444444444436 ,                     150.8258823529413  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       30.0 ,              1.810234           ,             1.1902166           ,                             0.0011104651162793    ,                             0.00093324454461596   ,   0.05508679999999991  ,    0.075653            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.054118299999999994 ,   0.0697779999999999   ,   0.0602781            ,   0.0606229999999999   ,        56881.4399811      ,         92880.660768
wang12         ,        151.40098152869157  ,       147.85421402432388   ,     0.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.837              ,              0.229              ,         29.0               ,        29.0                ,                1259497.7465760333  ,               1239913.017211305    ,              39.15573870000001  ,              42.4279439         ,0.023400000000000004 ,0.0182               ,                     76.94683333333326  ,                     67.25321666666667  ,                                0.0 ,                    0.0             ,                     261.2242857142853  ,                     169.32397660818717 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       30.0 ,              1.0328144          ,             0.5438088           ,                             0.0011563754165121699 ,                             0.0008844915370855399 ,   0.075668             ,    0.0610809999999999  ,   0.0                 , 0.0                   , 0.015625              ,    0.0                ,   0.140732             ,   0.060654             ,   0.0728149999999999   ,   0.0598449999999999   ,        57631.661772299994 ,         91822.686864
wang13         ,        149.6976928763209   ,       156.86951338967606   ,     0.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         29.0               ,        29.0                ,                1258937.0707291462  ,               1315229.0795831387   ,              40.2162675         ,              40.1350952         ,0.016100000000000003 ,0.018                ,                     53.353666666666676 ,                     51.953338172043    ,                                0.0 ,                    0.0             ,                     135.89743589743588 ,                     123.27999999999992 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       29.0 ,              0.574788           ,             0.4109749           ,                             0.0012077922077923    ,                             0.00083197549151608   ,   0.06266060000000001  ,    0.067078            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0617679999999999   ,   0.0622099999999999   ,   0.0559999999999999   ,   0.0628809999999999   ,        57032.84313089999  ,         97068.7872
wang21         ,        150.95625057958637  ,       144.77338634708073   ,     0.0                ,     3.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.293              ,              0.901              ,         27.8               ,        21.9                ,                1263145.8140949435  ,               1235623.7654285158   ,              39.252671          ,              63.17604480000001  ,0.024399999999999998 ,0.024                ,                     70.50956774193558  ,                    106.58216000000003  ,                                0.0 ,                    0.0             ,                     132.60000000000005 ,                     150.4347826086959  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         20.0               ,                       27.1 ,              2.989706           ,             1.489613            ,                             0.4716913580246898    ,                             0.0007878787878785    ,   0.0544129999999999   ,    0.08404979999999991 ,   0.0                 , 0.0035156250000000083 , 0.0                   ,    0.09765625         ,   0.062698             ,   0.11595129999999991  ,   0.0633239999999999   ,   0.0918534            ,        56258.457759       ,         94849.013424
wang22         ,        133.58346495274824  ,       107.38222261332673   ,     2.0                ,     3.1000000000000014 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.487              ,              0.0                ,         22.200000000000003 ,        19.8                ,                1133915.6637913738  ,                872485.5818157435   ,              48.131265199999994 ,              91.42961220000001  ,0.0172               ,0.022350000000000005 ,                     92.95998666666662  ,                    135.8167013095238   ,                                0.0 ,                    0.0             ,                     129.60000000000005 ,                      73.94523809523807 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         17.0               ,                       27.1 ,             23.095708           ,             2.9046692           ,                             2.92439490445861      ,                             2.7015845382813453    ,   0.062607             ,    0.05299999999999999 ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.070129             ,   0.05508719999999991  ,   0.0702209999999999   ,   0.05440229999999991  ,        56970.967347       ,         97359.58288799999
