identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
239,79.85938614381224,165.3501780134344,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,29.0,29.0,597975.1951049193,1417486.2824461882,58.3992763,43.448047,0.022,0.0116999999999999,132.25370666666686,64.65926333333336,19346.114541332197,10276.96233707496,101.67999999999994,40.00000000000003,164.2363831108472,82.2753176434941,1387857.8688850843,603328.7772645984,1280.0,960.0,30.0,30.0,6.0361469,70.5689542,0.0019910923176647,88.06837715458275,0.0706297,0.4541975999999999,0.0,0.0,0.0,0.0,0.0701444,0.4625137999999999,0.0699677,0.4538144999999999,65131.3789056,101987.17224,1000,50000,400,43.1
240,161.5497293297237,164.21371238288302,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1366043.893719808,1368099.3814063098,27.7505922,34.740054,0.011,0.013,41.92785666666664,75.02608666666663,20824.53020775588,18015.172357000672,57.94000000000001,50.0,165.90679073921842,158.3712544665254,1386151.3196855308,1337435.5382379545,1280.0,1280.0,30.0,30.0,2.5953994,0.6175085,0.0012340986394558,0.0009526695015354,0.0727294999999998,0.2788481,0.0,0.0,0.0,0.0,0.0732435,0.27213,0.0730669,0.2705812,63794.9155725,101188.62624,5000,50000,250,22.2
241,157.60294449059717,169.21965039115057,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1329445.489719514,1450692.3198227668,27.8086161,22.024043,0.011,0.009,42.0584810344828,35.87821333333333,20484.854629469814,26427.54300347227,60.79764705882354,40.0,168.93842000201562,162.5476409066097,1431283.3275850087,1381853.1812932424,1280.0,1280.0,30.0,30.0,0.0353231999999999,0.5565625,0.0013727176317304,0.000855120910384,0.0718578999999998,0.121306,0.0,0.0,0.0,0.0,0.0713515,0.1259215999999999,0.0720991999999999,0.1244128999999999,63796.104729,104990.578752,5000,50000,100,2.2
242,31.91062118093276,170.48966484300513,0.0,0.0,320.0,1280.0,180.0,720.0,0.0,0.0,28.0,30.0,108398.43287445063,1431976.687808056,39.0795323,25.632415800000004,0.0193,0.0121,91.62239032258069,47.45073333333333,21170.85039725087,25086.945442957724,246.70000000000007,39.99999999999998,169.80290428931514,31.798896594069955,1439034.3852062218,119903.12972032093,1280.0,320.0,30.0,30.0,0.3453986999999999,11.4296848,0.0013516892790635,16.98691842105276,0.0718125999999999,0.5816192,0.0,0.0,0.0,0.0,0.0717606999999999,0.693985,0.0731384,0.5922833,64192.823742600005,98850.246048,500,50000,550,64.1
243,39.99988174721806,167.59462644029685,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,26.0,30.0,248537.60707735008,1425278.9186567066,46.3127807,24.3313633,0.0174,0.01,123.9266055555555,37.47928666666663,15115.428301301716,27714.35347874778,209.53818181818195,50.40000000000001,166.17393477408265,38.30367792991406,1415613.9715465098,237378.8768666295,1280.0,960.0,30.0,27.3,0.0629991999999999,36.89456379999999,0.0011946881582561,111.24555310421282,0.0709363,0.1820511999999999,0.0,0.0,0.0,0.0,0.0724595999999999,0.1538312999999999,0.0719345,0.1807800999999999,63776.7992043,104223.78528,500,12000,100,12.0
244,154.21332513579122,51.82752783037502,0.0,0.0,1280.0,1280.0,720.0,720.0,0.738,0.0,29.1,26.2,1304467.1189141695,310016.77999952296,68.9227129,40.72887070000001,0.0159,0.021,151.24201741935477,105.16986008064518,20396.137069314667,16772.603202090122,57.9190909090909,51.96000000000001,52.174189187869,157.39328604415925,320486.2879372562,1334090.5115666424,1280.0,1280.0,30.0,29.0,66.8711583,9.6383055,91.93258218897653,3.5524018087557643,0.0724961999999999,0.7716982,0.0,0.0,0.0,0.0,0.0734954,0.7894007999999999,0.0729978,0.7835222,65326.707684,97239.67248,5000,50000,750,82.2
245,164.54748451898706,171.07281684901395,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1398961.0889363436,1469713.3495476176,27.9638057,29.3078576,0.011,0.0136999999999999,41.46767333333332,46.503793333333306,15575.384142907673,20667.97980295592,49.595000000000034,59.275000000000006,169.8840798134785,164.0050931614451,1454153.983005687,1375536.8794000717,1280.0,1280.0,30.0,30.0,0.0506563999999999,1.2265958,0.0011760042217668,0.0009059431267025,0.0727307,0.1224579999999999,0.0,0.0,0.0,0.0,0.0713972,0.129872,0.0718137,0.1222623999999999,63534.9827637,105174.498336,5000,5000,100,14.0
246,163.24118517314827,169.9546050800891,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1376485.7019009064,1437842.8461688391,63.1808986,29.686716900000004,0.013,0.011,160.15182258064522,69.1781548387097,7898.718916173035,22501.11810195322,40.00000000000004,43.18000000000012,168.2842205782722,153.46142618743738,1430604.0944757422,1295507.8697623988,1280.0,1280.0,30.0,29.0,4.1490374,68.35983979999999,0.001200648443734,3.539342964480939,0.0715571999999999,0.7711745999999999,0.0,0.0,0.0,0.0,0.0717898999999999,0.7706515999999999,0.0713393,0.7716771,64087.931010600005,96003.617136,20000,50000,750,81.1
247,78.13821671020317,166.36626643100266,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,29.1,30.0,614136.1583969013,1415194.00320119,58.32831110000001,34.625528900000006,0.021,0.0138,116.51502333333332,69.13073387096772,22113.395448095485,11568.365764787188,96.60000000000008,31.780000000000022,166.1808107504173,77.23793798667383,1427497.6237728386,583243.6364802845,1280.0,960.0,30.0,30.0,3.6756819,56.3688806,1.3168640149867883,38.55089853984149,0.0724073,0.8083433999999999,0.0,0.0,0.0,0.0,0.0726394,0.8343035,0.0727357,0.8000135,63900.64730700001,95135.446176,1000,50000,750,83.1
248,44.599210129094025,167.1200436868362,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,30.0,29.0,298222.231519323,1430028.9260412543,46.0179798,34.74336649999999,0.0127,0.014,78.43301666666665,64.94951666666664,20145.485955373613,9152.79714603005,81.60000000000002,39.99999999999993,168.61900071020597,43.60152716165453,1439519.7653977869,293471.70280682354,1280.0,640.0,30.0,30.0,0.7533628,4.1070516,0.0011459385643598,10.505233333333337,0.0715906999999999,0.1254776,0.0,0.0,0.0,0.0,0.0718973999999999,0.1324109,0.0718063,0.1408751,63806.8193973,105342.928992,1000,5000,100,15.0
249,161.35576295682756,170.5934159436142,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,28.4,1364021.633842346,1461662.962612629,28.8835908,56.5027932,0.012,0.026,41.49072666666672,94.71178000000002,23186.526350845263,22919.83143840429,48.758260869565255,78.04,168.89300173600157,162.6733079260729,1444486.1341412507,1386344.1875444225,1280.0,1280.0,30.0,30.0,28.599280200000003,0.7440924,9.409803448275865,0.0007759483454398,0.0705112,0.1317751999999999,0.0,0.0,0.0,0.0,0.0699496,0.1328706,0.0697728,0.1319855999999999,64842.0307794,106049.636064,5000,2000,100,18.1
250,158.69579527897693,169.91746532268976,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1347004.7322779463,1442506.0165116368,31.7204938,28.6659374,0.011,0.013,45.68128666666669,46.600166666666674,11670.984509768989,25120.9635522927,57.58000000000014,33.740000000000016,167.85867419916343,159.47287019826928,1433102.0110274006,1347905.5703873965,1280.0,1280.0,30.2,29.0,0.3816065999999999,1.4514826,0.2503221491083769,0.0008044376545904,0.0710845999999999,0.5711028,0.0,0.0,0.0,0.0,0.071072,0.5830964,0.0706847999999999,0.5776642,63701.6591988,98876.412384,5000,50000,550,62.1
251,36.005795014865754,171.6235798999273,1.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,22.3,29.0,223492.19276325195,1469512.6400643324,50.2577623,56.8653246,0.0254,0.026,120.28660742705571,91.3737733333334,5422.417740408768,23893.425116140417,200.87500000000003,60.4931707317073,168.52048132351197,37.29396075670611,1448616.3006734068,228428.65888607275,1280.0,960.0,30.0,19.3,26.5466583,27.6203661,8.183611964687001,60.46898863636359,0.0727495,0.1852537999999999,0.0,0.0,0.0,0.0078125,0.0727968,0.2050152999999999,0.0728623,0.1691042999999999,63620.4594123,103507.799184,500,2000,100,20.0
252,163.5424825953917,169.5142003261843,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1378753.206130624,1441182.7038206144,28.6392399,31.2146137,0.0107,0.012,44.46567666666665,56.994413333333405,22822.60570969621,21180.9731524435,50.53999999999999,39.93999999999995,166.95413741593987,160.22453802159427,1417640.7594178123,1342740.953015138,1280.0,1280.0,30.0,30.0,3.4438223,1.5652133,0.0013548115477139,0.0008979341317365,0.0701141,0.4215619999999999,0.0,0.0,0.0,0.0,0.0701234,0.4195737,0.069783,0.4350296999999999,65057.0329206,102623.898432,5000,50000,400,42.1
253,160.62161534371177,173.247086804368,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1362771.8917007053,1475562.7765638027,22.2754092,30.4873412,0.009,0.014,33.23527666666669,46.22413666666667,19939.15333404946,21905.81968679969,59.629999999999946,65.80851063829788,172.36660540336192,162.3288697661392,1471078.6325457825,1365280.7817592465,1280.0,1280.0,30.0,30.0,0.1355043,0.294313,0.0011983740638549,0.0008007734806629,0.0735898,0.1209426,0.0,0.0,0.0,0.0,0.0728898999999999,0.1209092999999999,0.0729006,0.121896,63732.1801032,104965.410192,20000,5000,100,13.1
255,68.96057954299057,42.35821425897272,0.0,0.0,1280.0,480.0,720.0,270.0,0.0,0.196,27.3,30.0,491681.73199598433,275998.3004050351,53.9271744,7.0601013,0.023,0.0093999999999999,133.69098142857155,10.717900000000006,5120.699544436744,24894.04008944422,109.0,31.518039215686287,40.98883423425981,68.26929910244907,265727.5725659587,491421.135719214,480.0,1280.0,30.0,25.6,6.3072802,59.2038762,1.674958390243904,66.04929247311827,0.0718412,0.8077909,0.0,0.0,0.0,0.0,0.0781374,0.8536073,0.0716947999999999,0.7952929999999999,63927.070263,97690.7316,1000,50000,750,83.2
256,162.48909013372767,159.52159709007628,0.0,0.0,1280.0,1280.0,720.0,720.0,0.231,0.0,30.0,29.0,1379419.017792025,1363790.820799854,43.3549758,48.413416600000005,0.0176,0.013,70.77563333333332,91.75756666666663,21581.470313183054,12586.008091651338,39.40000000000001,41.56618819776712,162.12089992671332,166.49550941896123,1375296.9669057983,1418556.3195602836,1280.0,1280.0,30.0,30.0,4.079501199999999,11.3635314,2.306450607734808,5.854230059104982,0.0722623999999999,0.4189389999999999,0.0,0.0,0.0,0.0,0.0718141999999999,0.4201478,0.0722168,0.4188327999999999,63557.1651078,100832.923776,20000,50000,400,41.2
257,156.1819320856887,168.9123937299593,0.0,0.0,1280.0,1280.0,720.0,720.0,0.508,0.0,29.3,30.0,1335471.3232770285,1432888.9444681157,75.2700313,36.3806877,0.0174,0.014,158.45422709677422,61.142809999999976,21504.45201702516,19872.986553883733,37.74000000000004,36.32808510638299,167.53911307789784,158.6215220546146,1412248.7313770456,1352064.220336434,1280.0,1280.0,30.0,31.0,2.3541391,14.8429718,1.1556415367515869,6.448860261295589,0.0719205999999999,0.5695144999999999,0.0,0.0,0.0,0.0,0.072514,0.577632,0.0716977,0.5746642999999999,63599.4776466,98415.293136,5000,50000,550,62.2
258,160.19994957299156,58.65349957675785,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.235,30.0,25.2,1357216.3539992296,378904.6368777111,34.30858610000001,36.7726146,0.012,0.029,57.93255118279569,112.83190332661296,16219.310217044906,23618.479118995518,40.0,55.60000000000005,67.61651357647325,159.11991315635962,458828.57793443085,1361342.0835314526,1280.0,1280.0,30.0,30.0,62.2474639,4.4781066,78.94674540229887,2.3250711631231016,0.0716321,0.7708834,0.0,0.0,0.0,0.0,0.0713866,0.7714460999999999,0.0736056999999999,0.7700138,63616.64304240001,95045.92248,20000,50000,750,81.2
259,71.23832235718004,170.27447525131836,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,22.9,29.0,556594.9506845206,1438543.809888157,61.3685721,36.8615919,0.0243999999999999,0.014,125.00837333333332,65.86168666666667,16653.339734993202,25243.162001689205,95.37999999999997,57.73999999999999,167.4989498812174,66.31665357337872,1441689.192764639,512746.592401319,1280.0,1280.0,30.0,22.5,0.9927937,33.6637719,0.0012181929181929,27.90707607204116,0.0722975999999999,0.1490141999999999,0.0,0.0,0.0,0.0,0.0712490999999999,0.1431730999999999,0.0720669999999999,0.158951,63483.3755325,105308.200176,1000,5000,100,15.1
260,156.50566277243468,163.29097316210786,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1322545.6927186935,1391031.6192453112,29.2722078,22.7277638,0.011,0.01,42.47990333333329,35.5219766666667,15393.284421458258,16734.46495454545,77.66461538461536,38.05052631578946,163.70187271368238,158.0564294798289,1395473.5208917554,1328884.5245727033,1280.0,1280.0,30.0,29.0,0.0626058,2.1778145,0.0012008045977011,0.0007906265060232,0.0714571,0.1230220999999999,0.0,0.0,0.0,0.0,0.0709991,0.1224963999999999,0.0727081,0.1475814,63628.809174,105475.073616,5000,12000,100,10.2
261,163.58231710328226,166.654266618313,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1386805.2420205337,1426408.771999319,21.8673375,21.1012577,0.0096999999999999,0.0087,32.092342068965515,31.70260000000002,21528.88326982316,20661.21106196988,40.0,39.99999999999999,169.81688336812294,166.65158988171171,1451478.469031851,1417934.5733580068,1280.0,1280.0,30.0,29.3,0.1074470999999999,0.4211027,0.0012744152823919,0.0008016064257025,0.0704239999999998,0.1201248999999999,0.0,0.0,0.0,0.0,0.0700634999999998,0.1190157,0.0702638999999999,0.1189636999999999,63531.3457926,105265.468368,20000,50000,100,1.0
262,156.8619702197611,171.03927445815515,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1345248.734422225,1453712.5662896913,21.7708762,36.594198,0.009,0.014,33.413506666666635,57.08169666666665,24076.46851109185,21384.01257503444,58.30553191489362,53.23333333333334,170.63504247174254,156.14874566945852,1435532.381158611,1331246.5340751698,1280.0,1280.0,30.0,30.0,0.7631079999999999,0.5622294999999999,0.7615285331765933,0.0008429347826083,0.0705824999999999,0.2705202,0.0,0.0,0.0,0.0,0.0705259999999999,0.2700638999999999,0.0740357,0.2702057,63690.0983838,103156.948896,20000,50000,250,21.2
263,31.020274877469,156.74275223654558,0.0,0.0,640.0,1280.0,360.0,720.0,0.933,0.0,20.0,30.0,212272.8046367304,1324712.4963611204,50.7226616,24.263827600000003,0.0196,0.01,146.38768387096772,35.11165333333331,15469.767612592528,28440.20837369573,220.53714285714295,40.0,154.44064762487946,34.99056977877699,1302392.6489098938,213967.41378198817,1280.0,640.0,31.0,27.0,0.3138826,55.9182982,0.0011749721913237,86.49854475703324,0.0716401999999999,0.1600983999999999,0.0,0.0,0.0,0.0,0.0719146,0.2300048,0.0719606,0.164059,64138.7748708,107634.895488,500,25000,100,8.1
264,154.03429531745755,168.35123886706805,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.222,30.0,28.3,1294254.3224700738,1426427.933223224,21.6744646,104.4493274,0.009,0.0266999999999999,32.643416666666624,229.64168870967748,9140.152653215113,18816.563422389543,40.0,49.63617171006332,167.46708169017887,157.32417245238688,1427911.3713961574,1325208.5180674056,1280.0,1280.0,30.0,30.0,42.1579176,1.5505378,12.068180615750528,0.0007770975056692,0.0704407,0.1264933999999999,0.0,0.0,0.0,0.0,0.0698528999999999,0.1267884,0.0706312,0.1262403999999999,63227.4793731,104414.099616,20000,2000,100,17.1
265,79.64345994373396,169.6465422679295,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,29.0,589588.5293358648,1430626.3619319247,78.69886949999999,23.900363,0.023,0.011,174.4962362365591,38.73024666666669,19351.210975977192,18584.00884671163,145.90666666666658,37.69076923076923,171.39364829672184,78.25862594310509,1455836.9392829165,579011.472761729,1280.0,1280.0,30.0,29.0,0.0458374,74.0535372,0.0011145425601647,91.34803033306898,0.0726884999999999,0.164409,0.0,0.0,0.0,0.0,0.0728866,0.2055195,0.0732864999999999,0.1712114999999999,63675.7017183,105273.118848,1000,12000,100,11.1
266,39.998893768387525,167.96403891874576,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,210299.3425976659,1427022.4746536638,57.022859,32.158574,0.017,0.02,121.78113333333349,57.78573333333336,21924.54296824102,23995.26880090276,146.19999999999996,59.80000000000003,166.90716113878804,40.01766030531529,1429433.954092364,211070.99632761613,1280.0,640.0,30.0,30.0,29.100745,26.349586,4.573764044943853,67.4152340425532,0.07077,0.816727,0.0,0.0,0.0,0.0,0.0722049999999999,0.824982,0.07045,0.8044739999999999,63823.711329,95874.30288,500,50000,750,84.2
267,41.22508649544331,167.34183656770307,0.0,0.0,960.0,1280.0,540.0,720.0,0.536,0.412,28.0,29.0,259127.1610993805,1436813.834175247,62.8465168,27.766878400000003,0.016,0.0118,180.6925688172043,91.3582987292278,19874.541801060324,23799.74614464983,222.04549019607848,50.0,170.48702475428894,40.59173197166801,1449335.8667153732,263019.8399799121,1280.0,960.0,30.0,29.0,62.4591944,41.440992,0.0011649869354057,106.5420135849056,0.072296,0.635748,0.0,0.0,0.0,0.0,0.0723055999999999,0.6133727999999999,0.072833,0.6874606,63782.545831200005,97955.969664,500,50000,550,64.2
268,164.6939464629645,157.9372367063374,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.3,1404245.8788986094,1348424.1377512228,22.4576936,35.3631365,0.009,0.01,32.57093499999998,51.95091666666667,14668.324863960122,14469.490602482614,39.158635076269896,40.14000000000018,167.6030086603304,164.97534662951963,1415855.959643719,1379476.6789891936,1280.0,1280.0,30.0,30.0,0.7541822499999999,1.1968496,0.0011405692702674,0.0007454883149552,0.0735253999999999,0.1208478999999999,0.0,0.0,0.0,0.0,0.072937,0.1237852,0.0746001999999999,0.1205917999999999,64558.4587389,107902.368048,20000,25000,100,5.1
269,32.00789041498874,135.04120009095266,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,23.4,29.0,164885.247825746,1090568.1000586555,39.8431726,65.9133334,0.033,0.026,132.70758014888335,103.20669333333343,6548.948560348921,19368.15197179317,231.22689075630257,110.20000000000005,133.5141690105706,33.38067348380812,1107770.9367077774,171861.52107677766,1280.0,640.0,30.0,24.000000000000004,43.9828758,86.06130440000001,12.329703485554507,176.3448278758371,0.072458,0.1580258,0.0,0.0,0.0,0.0,0.0729126,0.1441011999999999,0.0726593999999999,0.1745239999999999,64865.035103400005,105435.51552,500,2000,100,20.1
270,146.8173788483891,168.02090008167934,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.463,30.0,29.0,1198978.180996978,1419749.023878667,41.5397548,58.832574,0.0154,0.026,103.44881935483872,89.6620275268817,21555.168678869693,25323.871786577794,58.96000000000001,68.75999999999996,166.11926320964469,147.45606156984616,1396742.2969201484,1194148.920163869,1280.0,1280.0,30.0,30.0,63.637938600000005,20.1237116,10.41784306053269,15.000001342281902,0.0724089999999999,0.1304536,0.0,0.0,0.0,0.0,0.0714747999999999,0.1267882,0.0726774,0.1274966,63442.7901702,104358.666336,5000,2000,100,18.2
271,71.79656209999135,162.42367012767286,0.0,0.0,960.0,1280.0,540.0,720.0,0.611,0.0,26.0,29.0,568428.5234509188,1379575.4173531097,59.03378980000001,39.6241004,0.0232,0.0146,124.59691333333332,63.285873333333264,17936.43502989539,14741.771174726897,172.93617021276629,40.000000000000014,157.3315419479849,70.80097079457319,1312022.8747173066,547993.6168681326,1280.0,960.0,30.0,29.0,0.5989122,77.27220340000001,0.0015480930855515,39.207662051282114,0.0721523999999999,0.1553682,0.0,0.0,0.0,0.0,0.0711975999999999,0.1527619999999999,0.0715942,0.1928981999999999,64328.6562408,107512.889664,1000,5000,100,15.2
272,31.22118182009858,165.48547729880536,0.0,0.0,480.0,1280.0,270.0,720.0,0.281,0.0,25.3,29.3,159386.21312337337,1411151.3250738909,29.52687,28.8154488,0.0211999999999999,0.01,117.89869724999994,46.96777999999998,18531.523922112938,11227.403356275534,221.2992156862745,40.0,163.76524311272337,27.9516861613009,1377799.0605114263,165354.5779355385,1280.0,480.0,30.0,20.9,0.1118804999999999,33.1981934,0.001256046029051,44.48190183562787,0.0708421999999999,0.1562712,0.0,0.0,0.0,0.0,0.0713089,0.1755402999999999,0.0717376999999999,0.1539782999999999,63371.3571666,105181.35768,500,12000,100,12.1
273,156.59071643777614,168.30567357910476,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1337521.63240769,1430607.70180989,27.7221009,31.640381399999995,0.012,0.0147,42.09312000000004,49.15145999999995,23415.67085202108,19696.388489846784,52.34965517241373,59.800000000000026,171.3038811173771,154.86558465539792,1457392.688157447,1312085.753260303,1280.0,1280.0,30.0,30.0,1.8434156,0.5251055,0.0011961403508772,0.0007161042780751,0.0710765999999999,0.1259304999999999,0.0,0.0,0.0,0.0,0.0748974999999999,0.1227125999999999,0.0706741999999999,0.1249388999999999,63586.769967,105144.797568,5000,5000,100,14.1
274,170.3031170183233,172.31947020919472,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,29.3,1446697.6187643246,1460678.2860493038,26.5433961,28.951716,0.011,0.0136999999999999,38.82026333333333,44.17417827586203,18472.17649418085,18784.3250409448,39.43111111111113,48.563478260869545,170.450778416043,162.91541392761502,1444158.4823769005,1376729.3091263506,1280.0,1280.0,30.0,30.0,0.0246959,0.6986289,0.0011595168517436,0.0009056108661639,0.0706606999999999,0.1287662,0.0,0.0,0.0,0.0,0.0699752999999999,0.1254671,0.0700059,0.1240174999999999,63559.6853787,104868.76344,5000,5000,100,14.2
275,158.93584026619297,170.97050300069978,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1339893.3542427977,1452293.6902982327,50.3695088,29.846376,0.014,0.012,79.76419999999997,65.7511288172043,23696.595175713308,24489.806960076978,39.8,51.08888888888893,168.3431083227296,160.11942206818466,1436631.939408463,1355751.199365739,1280.0,1280.0,30.0,29.0,4.2704356,10.0828618,0.0018006652806647,2.0051903448275863,0.0712528,0.5704344,0.0,0.0,0.0,0.0,0.0712404,0.5707856,0.0709959999999998,0.5717496,63798.1524684,98665.515552,20000,50000,550,61.2
276,41.59783198692044,159.94587348630537,0.0,2.0,640.0,1280.0,360.0,720.0,0.0,0.22,28.3,27.3,270449.634579682,1346868.2596651693,56.0050095,108.5082641,0.016,0.026,128.338390625,282.8225466666667,11837.790231718154,18981.13276853602,322.493993993994,132.9853535353535,158.25785678145837,41.61194879578953,1328373.427634145,271824.6245249206,1280.0,640.0,30.0,30.0,49.3375366,31.9661381,13.633985501150184,73.79904181574237,0.0716794999999999,0.2129395999999999,0.0,0.0,0.0,0.0,0.0707965,0.1581281999999999,0.0789659,0.2881621999999999,63328.3361172,103487.822352,500,2000,100,20.2
277,40.017283416822295,166.86320275288512,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,24.3,29.0,240654.65414106025,1414330.0489828973,46.6123127,25.8043385,0.016,0.011,93.05877333333332,60.51781850574714,2676.807957961756,17838.509112391446,241.64,50.0,165.91943283722946,41.96196999801201,1415701.400320209,254528.72615315224,1280.0,640.0,30.0,24.4,1.4033302,29.7241309,0.0012428716935707,83.04870634920636,0.0727645999999999,0.1877164999999999,0.0,0.0,0.0,0.0,0.0719023999999999,0.1328351999999999,0.0724901,0.1840866,63367.4395872,104576.622048,500,25000,100,8.2
278,159.80050672341056,172.0073603450375,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1341550.2469785418,1462572.0007870975,23.3010015,22.486561,0.0096999999999999,0.01,35.92130000000001,34.938097419354804,12358.24685523786,22743.19826463908,30.000000000000064,45.0,171.83761216270122,157.69410748890084,1452897.665049482,1334393.4097603702,1280.0,1280.0,30.0,30.0,0.2194388,0.6194864999999999,0.0011932900822969,0.0008810867397806,0.0717121999999999,0.1196151999999999,0.0,0.0,0.0,0.0,0.0706329,0.1196595,0.071991,0.1200545,63179.2440279,105166.495008,20000,12000,100,9.1
279,165.40246417676707,165.85059749229436,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1400053.2034404203,1416102.667409357,36.704236,33.5525076,0.0146,0.0118,60.97713379310345,54.00385333333328,24530.67754731736,16771.866987950114,51.570599613152815,40.0,171.07190960986057,165.2526874318061,1456050.331972403,1395546.8323792375,1280.0,1280.0,30.2,30.0,4.3719436,5.8683486,0.0012782056169788,2.014228080648794,0.0720823999999999,0.4222595999999999,0.0,0.0,0.0,0.0,0.0717165999999999,0.428696,0.0722964,0.4228057999999999,63693.7122906,100964.699328,5000,50000,400,42.2
280,43.093971003321,170.24074809714574,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,287981.09477880533,1457302.047291043,60.318017600000005,43.5492344,0.0158,0.02,143.88750322580646,88.18311333333332,25856.460417523813,11858.54543235226,204.657777777778,45.55692307692313,167.51160418595595,43.98578438329052,1437205.747122567,285185.04943792714,1280.0,640.0,30.0,30.0,11.5036316,31.2462164,5.484374457831326,89.38360179591837,0.07012,0.4848511999999999,0.0,0.0,0.0,0.0,0.0802918,0.552991,0.0705537999999999,0.5335636,63483.6202434,99929.966592,500,50000,400,44.2
281,82.04209387811362,172.09022807548683,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,29.0,30.0,614302.4440224656,1466256.689842575,69.3196351,25.887050700000003,0.0229,0.0109,163.7575572043012,43.77005666666667,24521.460916065324,21943.660779065693,98.54000000000008,37.38000000000002,170.98890407803046,79.30777092830894,1449558.5229862176,596836.9300667974,1280.0,960.0,29.0,30.0,4.7499085,95.7257454,0.001178232630755,141.15009111941808,0.0764071999999999,0.600772,0.0,0.0,0.0,0.0,0.0735426999999999,0.6037203,0.0732312999999999,0.6060606999999999,63755.7427332,97642.196448,1000,50000,550,63.0
